Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,Links,Last update,Coverage,Features,Nets,Web links,Coordination,Notes,Grid,Affiliate,On-air,DMR Enabled,Color Code,Wide Network,AllStar,YSF Digital Enabled,DG-ID,Mixed-Mode,EchoLink,DMR ID,IPSC Network,IRLP,Commands,P-25 Digital Enabled,NAC,Default Reflector,Local Network,Talkgroups,Rocky Mountain Wide,Northern Colorado Regional,Talkgroup Network,Worldwide English,North America,DCI Bridge,Local/Cluster,Colorado,N. Colorado,D-STAR Enabled,Node,Sources,Worldwide,English,TAC 310,Southern Colorado,Central Regional,Feed,Wyoming,WyLOCAL,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Mountain Reg USA,Bandwidth,WIRES-X,Devilshead Local,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Eastern Colorado,TAC 311,Colorado Chat,Location Photo
445.0625,-5,CC,N0SZ,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,D,159.52,SE,"Welcome to The RMHAM DMR Machine, located on Cheyenne Mountain above Colorado Springs This machine sits atop Cheyenne Mountain overlooking Colorado Springs and Pueblo. The talkgroups that are setup on this system are the Fun Machine Analog transcoded and statically linked on TS1 as TG310815. At this time TS2 will carry TG3108 and 3740 statically and the following are all PTTable with a 15 minute activity timeout (310,31079,31080,31082,31083,31084,31085,31086,31088,310895,311,312,31200,31203,313,31327,314,3140,31400,31408,3148,315,31563,316,31600,31601,31602,31603,31604,31605,31606,31607,31608,31609,31623,31648,31652,317,318,319,3740,91,9112,93). No other TGs are PTTable from this system unless they are enabled. If you have a specific TG that would would like added to TS2 as a PTT TG please let me know and I will consider adding it.",08,12355,38.74509811,-104.86199951,445.0625,440.0625,,,El Paso,On-Air,Rocky Mountain Ham Radio,,2019-11-27,,Rocky Mountain Ham Radio Brandmeister Sites,,,CCARC,"This machine sits atop Cheyenne Mountain overlooking Colorado Springs and Pueblo. The talkgroups that are setup on this system are the Fun Machine Analog transcoded and statically linked on TS1 as TG310815. At this time TS2 will carry TG3108 statically and the following are all PTTable with a 15 minute activity timeout (310,31079,31080,31082,31083,31084,31085,31086,31088,311,312,31200,31203,313,31327,314,3140,31400,31408, 3148,315,31563,316,31600,31601,31602,31603,31604,31605,31606,31607,31608,31609,31623,31648,31652,317,318,319,3740,91,9112,93). No other TGs are PTTable from this system unless they are enabled. If you have a specific TG that would would like added to TS2 as a PTT TG please let me know and I will consider adding it.",,N0SZ Colorado Springs Brandmeister,,yes,1,,,,,,,310857,RMHAM c Record retrieved from radioid.net,,,,,,,"Open Talkgroup View Assignment TS TG Access TAC 310 2 310 PTT TAC 311 2 311 PTT Colorado 2 3108 Full-Time Colorado Chat 2 31080 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,2,2,
53.13,-1.7,107.2,WA6IFI,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,159.52,SE,,08,8158,38.74499893,-104.86199951,53.13,51.43,107.2,107.2,El Paso,On-Air,Cheyenne Mountain Repeater Group (CMRG),,2017-03-09,,,,http://www.cmrg.org,CCARC,,DM78NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.385,-0.6,,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,S,159.55,SE,,08,8088,38.74449921,-104.86199951,145.385,144.785,,,El Paso,Testing,Cheyenne Mountain Repeater Group (CMRG),,2019-12-29,Wide area,,,http://www.cmrg.org,CCARC,"This repeater is operational and linked to XRF720. Currently, INBOUND traffic is making it in but OUTBOUND traffic is not getting to the gateway or reflector. We hope to have this resolved soon.",DM78NR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,KC0CVU (C) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,151.4,,Falcon,CO,OPEN,,Y,159.56,SE,,08,13790,38.93299866,-104.60900116,447.2,442.2,,,El Paso,Testing,GGARC,,2015-11-11,"Falcon, Black Forest, Peyton Areas",,,,,,,Garden of the Gods Amateur Radio Club,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,CC,W0FT,"Fort Morgan, Fort Morgan EOC",CO,OPEN,,D,160.44,ESE,,08,10783,40.25030136,-103.80000305,448.2,443.2,,,Morgan,On-Air,,Full-time to the Colorado TRBO System .,2019-11-27,,Mixed Mode,,Rocky Mountain Ham Radio,CCARC,"See the website for more info on Time Slot, Talk Group and Color Code Programming.",,NEAHR,,yes,7,,,,,,,310812,RMHR c Record retrieved from radioid.net,,,,,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Northern Colorado Regional 2 721 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,100,NB7I,"Casper, Casper Mtn.",WY,OPEN,,,160.55,N,,56,67,42.7779007,-106.32900238,449.5,444.5,100,,Natrona,On-Air,Versatel,,2017-11-29,"Wide area, linked to 147.390 Rawlins",Solar Powered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,100,KB0SRJ,"Colorado Springs, ~2 mi ENE USAFA North Gate",CO,OPEN,,Y,160.6,SE,,08,39,38.70000076,-104.90000153,145.265,144.665,,,El Paso,On-Air,Pikes Peak FM Association (http://PPFMA.ORG),,2019-03-07,Local. Good coverage of I25 corridor from Baptist Rd south to Fort Carson.,,,PPFMA Repeaters,CCARC,,DM78NQ,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.7375,-5,CC,K0JSC,"Canon City, Fremont Peak",CO,OPEN,,D,162.65,SSE,,08,7184,38.4542,-105.29,446.7375,441.7375,,,Fremont,On-Air,,Full-time to the Colorado TRBO System .,2017-03-11,Fremont county and state wide on Talk Slot 2. 40 mi radius. Repeater Coverage Map,IPSC Link to the Colorado network on Talk Slot 2.,,http://www.k0jsc.com,CCARC,Talk Slot 2 linked to the RMHAM trbo system/Talk Slot 1 Local.,DM78ii,Rocky Mountain Ham Radio,,yes,7,,,,,,,,,,,,,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Southern Colorado 2 719 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,yes
447.25,-5,100,K0JSC,"Canon City, Fremont Peak",CO,OPEN,EIA,,162.65,SSE,ON - IDLE,08,8879,38.4542,-105.29,447.25,442.25,100,100,Fremont,On-Air,,Full-time to the The Fun Machine System .,2013-01-27,Wide from Custer County to Park County and Chaffee County to Pueblo County. Repeater Coverage Map,,Region 2 District 2 ARES Net: Tue at 19:00. EOSS Net: Tue at 20:00. RGARC Net: Wed at 19:00. Region 5 District 1 ARES Net: Wed at 19:30. APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00.,K0JSC dot Com,CCARC,,DM78ik,,,,,,28368,,,,363976,,,7301,,,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,yes
53.03,-1.7,88.5,WB0WDF,"Canon City, Fremont Peak",CO,OPEN,,,162.65,SSE,,08,29,38.4542,-105.29,53.03,51.33,88.5,88.5,Fremont,On-Air,WB0WDF,,2012-07-10,,"E-power (Bat). Split Site; TX Fremont Peak, RX 8 Mile Mountain",,Http://www.qsl.net/rghc,CCARC,Split site Fremont peak transmitter and 8 mile mountain reciever.,,RGARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,,,162.65,SSE,,08,30,38.4542,-105.29,145.49,144.89,103.5,103.5,Fremont,On-Air,Royal Gorge Amateur Radio Club,,2017-03-11,,E-power (Bat),RGARC Net: Wed at 19:00. ARES Net: Wed at 19:30.,Royal Gorge Amateur Radio Club,CCARC,,DM78ik,Colorado ARES Region 5 District 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes
223.96,-1.6,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,,,162.65,SSE,,08,31,38.4542,-105.29,223.96,222.36,103.5,103.5,Fremont,On-Air,RGARC,,2017-10-04,Wide area. Repeater Coverage Map,"E-power (Bat), Remote Base",,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes
447.75,-5,103.5,WD0EKR,"Canon City, Fremont Peak",CO,OPEN,I,,162.65,SSE,,08,32,38.4542,-105.29,447.75,442.75,103.5,103.5,Fremont,On-Air,RGARC,,2017-03-11,,E-power (Bat),,Royal Gorge Amateur Radio Club,CCARC,,,,,,,,,,,,,,,3081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes
927.7,-25,D114,KB0TUC,"Canon City, Fremont Peak",CO,OPEN,,,162.77,SSE,,08,278,38.45389938,-105.28600311,927.7,902.7,D114,,Fremont,On-Air,Royal Gorge ARC,,2017-03-11,,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.4,-5,131.8,KB0YNA,"Delta, Uncompahgre Butte",CO,OPEN,I,,163.52,SW,,08,127,38.5767,-108.647,449.4,444.4,131.8,131.8,Mesa,On-Air,"WA4HND, Grand Mesa Repeater Association",Full-time to the GMRA Open System .,2016-08-19,Wide area via links - Western Colorado - Eastern Utah,E-power.,RACES Wed 1930 Hrs,http://www.gmra.org,CCARC,Closed IRLP out - Ask for a control op,,,,,,,,,,,,,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,173.8,W7VNJ,"Casper, Wyoming Med Center",WY,OPEN,I,,165.52,N,,56,73,42.84820175,-106.30799866,449.575,444.575,173.8,173.8,Natrona,On-Air,CDK Net,,2017-01-04,Wide area: Casper Metro and large parts of Natrona county.,E-power.,,Casper ARC,WRCG,,DN62UU,,,,,,,,,,,,,7707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,D032,W7VNJ,Casper,WY,OPEN,,Y,165.54,N,,56,3542,42.84859848,-106.30799866,147.28,147.88,D032,,Natrona,On-Air,Casper Amateur Radio Club,,2015-04-23,Local Casper coverage.,E-power.,,http://casperarc.net/wiki/index.php/Main_Page,WRCG,,DN62UU,,,,,,,yes,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,100,K0JSC,"Canon City, Colorado",CO,OPEN,EIA,,165.66,SSE,ON - IDLE,08,7185,38.43009949,-105.23200226,447.975,442.975,100,100,Fremont,On-Air,K0JSC,Full-time to the The Fun Machine System .,2017-03-11,Canon City area. Repeater Coverage Map,Autopatch.,Region 2 District 2 ARES Net: Tue at 19:00. EOSS Net: Tue at 20:00. RGARC Net: Wed at 19:00. Region 5 District 1 ARES Net: Wed at 19:30. APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00.,http://www.k0jsc.com,CCARC,,,,,,,,28368,,,,363976,,,7301,,,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,
147.345,0.6,,KC7MJI,Casper,WY,OPEN,,,166.73,N,,56,15537,42.86660004,-106.31300354,147.345,147.945,,,Natrona,,,,2017-01-04,,,,,WRCG,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,,N7GT,Casper,WY,OPEN,,,166.73,N,,56,15529,42.86660004,-106.31300354,146.91,146.31,,,Natrona,,,,2017-01-04,,,,,WRCG,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52.98,-1,141.3,W7VNJ,Casper,WY,OPEN,,,166.73,N,,56,8686,42.86660004,-106.31300354,52.98,51.98,141.3,,Natrona,Off-Air,CARC,,2017-01-04,,,,,WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9875,-5,CC,WY7EOC,"Casper, Casper Mountain",WY,CLOSED,,D,166.73,N,,56,15489,42.86660004,-106.31300354,449.9875,444.9875,,,Natrona,On-Air,Laramie County EM,,2019-12-12,Wide Area. 40 mi radius.,,,,WRCG,,,Wyoming DMR Project,,yes,11,,,,,,,315606,WyDMR c Record retrieved from radioid.net,,,,,,Wyoming DMR Project,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,Wyoming DMR Project,,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,
449.1,-5,,NG7T,Casper,WY,OPEN,,,166.74,N,,56,63,42.86669922,-106.31199646,449.1,444.1,,,Natrona,,NG7T,,2017-01-04,Wide area: 50 mi radius.,E-power.,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.8,-5,CC,AD0RM,"Ridgway, On top of Log Hill",CO,OPEN,,D,167.29,SSW,,08,17998,38.18,-107.79,447.8,442.8,,,Ouray,On-Air,AD0RM,,2019-08-17,Montrose to Ouray,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.445,-0.6,110.9,KD7PPP,"Lander, airport",WY,OPEN,,,168.04,NNW,,56,40,42.5,-108.65000153,145.445,144.845,110.9,,Fremont,On-Air,"KC7CJN, WB7CJT",,2017-01-04,Lander and north to Wind River Canyon and south in the Wind River Mountains.,,,,WRCG,5,DN52QM,FCARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,107.2,WA0DE,Simla,CO,OPEN,,,169.44,SE,,08,12167,39.22669983,-104.08999634,147.105,147.705,107.2,107.2,Elbert,On-Air,ARES of Douglas and Elbert Counties,"Full-time to 448.42500 (W0CRA) at Larkspur, Westcreek, CO .",2020-02-11,"I-70, E. Arapahoe, Elbert, Lincoln Counties 40 mi radius.",Linked to CRA 448.425 - WestCreek,,http://www.w0cra.org/,CCARC,,DM79WF,Colorado Repeater Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.135,-0.6,123,KB5ITS,"Lake City, Hill 71",CO,OPEN,,,171.59,S,,08,16607,38.03,-107.315,147.135,146.535,123,,Hinsdale,On-Air,,,2018-01-15,,E-power (solar),,http://www.sjcham.com,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,136.5,W7BYU,"Myton, Flat Top",UT,OPEN,,,173.24,W,,49,13041,40.2222,-110.104,145.49,144.89,136.5,,Duchesne,On-Air,,,2017-06-29,"Duchesne, UT area.",E-power.,,http://sdarc.us/repeaters/flat-top.html,UVHFS,5,,Sinbad Desert ARC (SDARC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.9,-5,D261,N7HYF,"Lander, Limestone Mountain",WY,PRIVATE,,,174.56,NNW,,56,3623,42.5760994,-108.72599792,449.9,444.9,D261,,Fremont,On-Air,N7HYF,"Full-time to 53.03000 (N7HYF) at Lander, WY . Full-time to 147.06000 (N7HYF) at Boysen, Boysen Peak, WY .",,,,,,WRCG,,DN52PN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,-0.6,103.5,N0NEB,Harrisburg,NE,OPEN,,,174.86,E,,31,58,41.49000168,-103.75499725,147,146.4,103.5,,Banner,On-Air,Tri-City Radio Amateur Club,,2017-09-07,,,,,,,DN81CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,151.4,KD7JNQ,Torrington,WY,OPEN,,,175.46,NE,,56,17395,42.0625,-104.18399811,448.325,443.325,151.4,,Goshen,,,,2018-10-26,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,CSQ,KF7BR,Torrington,WY,OPEN,,,175.46,NE,,56,42,42.0625,-104.18399811,146.73,146.13,CSQ,,Goshen,On-Air,,,2019-02-20,,,,,,,DN72VB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,127.3,KB5ITS,"Ouray, Engineer Mountain",CO,OPEN,,,175.95,SSW,,08,16604,38.02280045,-107.67099762,147.27,147.87,127.3,,Ouray,On-Air,,,2018-01-15,,,,http://www.sjcham.com,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.325,-5,100,K0JSC,Westcliffe,CO,OPEN,,,178.06,SSE,,08,15584,38.1347,-105.466,448.325,443.325,100,100,Custer,On-Air,,Full-time to the The Fun Machine System .,2017-01-06,,,,,,,,The Fun Machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919.1,-25,88.5,ND0Q,"Westcliffe, Deer Peak",CO,OPEN,,,178.06,SSE,,08,8218,38.1347,-105.466,919.1,894.1,88.5,CSQ,Pueblo,Off-Air,Pueblo HC,,2016-07-14,Wide area.,,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,77,KB0TUC,Westcliffe,CO,OPEN,,,178.08,SSE,,08,7189,38.1347,-105.465,147.06,147.66,77,77,Custer,On-Air,http://www.qsl.net/rghc,,2019-08-16,,E-power,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,103.5,KB0TUC,Westcliffe,CO,OPEN,,,178.08,SSE,,08,248,38.1347,-105.465,448.15,443.15,103.5,103.5,Custer,On-Air,Royal George ARC,,2017-03-11,,E-power.,,http://www.qsl.net/rghc,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.775,-25,D116,KB0TUC,Westcliffe,CO,OPEN,,,178.08,SSE,,08,7192,38.1347,-105.465,927.775,902.775,D116,D116,Custer,On-Air,Royal Gorge Amateur Radio Club,,2012-06-14,,,,,CCARC,System uses digital PL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,123,K0UPS,Cedar Point,CO,OPEN,EI,,178.11,SE,ON - IDLE,08,9583,39.37030029,-103.8010025,449.25,444.25,123,123,Elbert,On-Air,K0UPS Club c/o N1UPS,,2014-09-02,"I-70 Limon, Co area.",Full duplex node.,,,CCARC,"K0UPS Buster Brown Radio Club. North West of Limon, Colorado.",DM89CI,,,,,,,,,,3349,,,3349,** [StarStar] Prefix for Echolink Node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,107.2,AD7ZW,Altamont,UT,OPEN,EI,,181.78,W,ON - IDLE,49,14977,40.3597,-110.284,147.28,147.88,107.2,107.2,Duchesne,On-Air,AD7ZW,,2016-11-20,,Autopatch,,http://ad7zwrepeater.xyz,UVHFS,,,,,,,,,,,,458414,,,3205,B21 = 911 B22 = Local Public Safety Dispatch (Non Emergency) B3 = 3 Minute Autopatch Extension B0 = Autopatch Disconnect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,WB7CBS,Altamont,UT,OPEN,,,181.89,W,,49,253,40.3594,-110.286,146.74,146.14,100,,Duchesne,Off-Air,,,2015-06-11,,Autopatch.,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.925,-0.6,,WA0JS,Creede,CO,OPEN,,,182.2,S,,08,63,37.8492,-106.926,146.925,146.325,,,Mineral,Off-Air,Creede ARC,,2012-11-12,,,,,CCARC,WA0JS license expired,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.635,0.6,100,WY7BV,"Mountain View, Hickey Mtn",WY,OPEN,,,182.65,WNW,,56,14219,41.0827,-110.233,144.635,145.235,100,,Uinta,Off-Air,Bridger Valley Amateur Radio Club,,2018-05-28,I-80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.7,-5,107.2,KB0YNA,"Telluride, Gray Head",CO,OPEN,I,,182.81,SSW,,08,254,37.991,-107.972,449.7,444.7,107.2,107.2,San Miguel,On-Air,Grand Mesa Repeater Association ( GMRA ),Full-time to the GMRA Open System .,2017-12-07,Wide Area via links - Western Colorado - Eastern Utah,E-power.,RACES: Wed at 19:30.,,CCARC,Closed IRLP out - Ask for a control Op,,,,,,,,,,,,,,3710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.125,5,114.8,WB7GR,"Scottsbluff, Stage Hill",NE,OPEN,,,184.33,E,,31,110,41.70100021,-103.68099976,444.125,449.125,114.8,114.8,Scotts Bluff,On-Air,SBCEMA,,2018-12-02,Wide area,Linked to Albin (147.165) and Cheyenne (146.775),,,,,DN81DQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,,KK7BA,Douglas,WY,OPEN,,,185.67,NNE,,56,50,42.95999908,-105.43000031,147.15,147.75,,,Converse,On-Air,,,2017-03-05,,,,,,,DN72GX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,100,N0PKT,"Creede, Bristol Head",CO,OPEN,A,,186.37,S,,08,14923,37.7933,-107.055,449.525,444.525,100,100,Mineral,On-Air,N0PKT,Full-time to the The Fun Machine System .,2017-01-06,,,,,,,DM67lt,The Fun Machine,,,,,43265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1,0,100,WD0BQM,Mitchell,NE,OPEN,I,,187.32,E,,31,11356,41.95100021,-103.80000305,445.1,445.1,100,100,Scotts Bluff,On-Air,,,2014-04-17,,,,,,This is a simplex IRLP node.,DN81CW,,,,,,,,,,,,,3942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.975,-5,100,K0JSC,Pueblo West,CO,OPEN,EIA,,187.82,SE,ON - IDLE,08,7994,38.3030014,-104.73400116,448.975,443.975,100,100,Pueblo,On-Air,,Full-time to the The Fun Machine System .,2017-03-11,,,,http://www.k0jsc.com,CCARC,Off air. Will return to service,,,,,,,28368,,,,363976,,,7301,,,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,
224.26,-1.6,88.5,ND0Q,"Pueblo, Baculite Mesa",CO,OPEN,,,188.85,SE,,08,195,38.39250183,-104.55500031,224.26,222.66,88.5,,Pueblo,Off-Air,Pueblo Ham Club,,2013-05-07,Wide area.,E-power.,,PHC repeaters,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,,N7PQD,Duchense,UT,OPEN,,,188.92,W,,49,152,40.1547,-110.392,147.26,147.86,,,Duchesne,On-Air,Borderline ARC,,2016-05-07,"Tabby mountain and nearby communities including Duchesne, Roosevelt, and Vernal.",5,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,88.5,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,,189.45,SW,,49,13042,38.5286,-109.322,146.76,146.16,88.5,,Grand,On-Air,Sinbad Desert ARC,,2017-11-04,Moab and immediate surroundings.,,,http://www.sdarc.us/repeaters/bald.html,UVHFS,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.03,-1,D261,N7HYF,Lander,WY,OPEN,,,189.53,NNW,,56,1,42.83309937,-108.73000336,53.03,52.03,D261,,Fremont,On-Air,WYAME/N7HYF,"Full-time to 147.06000 (N7HYF) at Boysen, Boysen Peak, WY . Full-time to 449.90000 (N7HYF) at Lander, Limestone Mountain, WY .",2010-08-17,Wide area,,WY Dxers assoc. WYAME Nets.,,WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.1,-5,107.2,K7QEQ,"Moab, Bald Mesa",UT,OPEN,,,189.56,SW,,49,52,38.5286,-109.325,449.1,444.1,107.2,107.2,Grand,On-Air,Grand Mesa Repeater Association (GMRA),,2017-11-04,"Wide area: Moab and surrounding areas, including large portions of Arches and Canyonlands National Parks.",8,RACES Wed. 1930 hours,GMRA Repeaters,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,127.3,KB5ITS,Silverton,CO,OPEN,,,190.01,SSW,,08,210,37.81190109,-107.66400146,447.525,442.525,127.3,,San Juan,On-Air,KB5ITS,,2014-06-30,Wide area.,E-power.,,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.325,-0.6,127.3,KB5ITS,"Silverton, Buffalo Boy",CO,OPEN,,,190.02,SSW,,08,16605,37.8119,-107.665,145.325,144.725,127.3,,San Juan,On-Air,,,2018-01-15,,Solar powered,,http://www.sjcham.com,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,67,KB5ITS,"Silverton, Hazelton",CO,OPEN,,,190.02,SSW,,08,16624,37.8119,-107.665,444,449,67,,San Juan,On-Air,,,2018-08-03,,,,http://www.sjcham.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,123,,Scottsbluff,NE,OPEN,,,190.27,E,,31,18469,41.86660004,-103.66699982,147.375,147.975,123,,Scotts Bluff,On-Air,,,2020-01-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
