Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,On-air,Sponsor,Features,Coordination,Last update,Op Status,EchoLink,IRLP,Notes,Nets,Coverage,Downlink Tone,Links,DMR Enabled,Color Code,DMR ID,Wide Network,Affiliate,Web links,Grid,Commands,IPSC Network,Talkgroups,Rocky Mountain Wide,Northern Colorado Regional,Bandwidth,YSF Digital Enabled,DG-ID,Local Network,D-STAR Enabled,Node,Sources,Central Regional,AllStar,Talkgroup Network,Worldwide English,North America,DCI Bridge,Local/Cluster,Colorado,N. Colorado,TAC 310,Mountain Reg USA,Mixed-Mode,WIRES-X,Worldwide,English,Feed,P-25 Digital Enabled,NAC,Default Reflector,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Wyoming,WyLOCAL,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Southern Colorado,Devilshead Local
446.975,-5,CC,KB0VGD,"Golden, Table Mountain",CO,OPEN,,D,176.21,WSW,"KB0VGD North Table Mtn. Golden Wide area coverage. Please use ONLY TG 310811, TG 3171, TG 3108, and TG 2 (Local 2) on Time Slot 2 (TS2). ALL OTHER TG connections will be directed to Time Slot 1 (TS1).",08,14273,39.7845993,-105.21600342,446.975,441.975,,Jefferson,,W0DMR,,,2019-11-27,On-Air,,,,"Tac 310 Net, Sundays 18:00 Mountain Time, TS1, TG 310.",Denver Metro Area,,,yes,2,310811,,,http://www.w0dmr.org/,,"TS 1, CC 2: TG 3171 - Northern Colorado Network, TG 3100 - DCI Bridge, TG 1776 - USA Network, TG 310 - Tac 310. TS 2, CC 2: TG 2 - Local",NoCo c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,100,W0TX,"Lakewood, Green Mountain",CO,OPEN,,,176.45,WSW,,08,85,39.68220139,-105.14299774,147.33,147.93,100,Jefferson,,Denver Radio Club,E-power.,CCARC,2017-03-31,On-Air,,,Not recommeded to use tone squelch on this repeater.,SATERN: Thu at 19:30.,Metro Denver and the foothills.,,,,,,,,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.38,-1.6,100,W0TX,"Lakewood, Green Mountain",CO,OPEN,,,176.45,WSW,,08,267,39.68220139,-105.14299774,224.38,222.78,100,Jefferson,,Denver Radio Club,,CCARC,2017-03-11,On-Air,,,,,,100,,,,,,,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,CSQ,W0TX,"Lakewood, Green Mtn",CO,OPEN,,Y,176.45,WSW,,08,8215,39.6822,-105.143,449.775,444.775,,Jefferson,,Denver Radio Club,Yaesu Digital Only,CCARC,2019-09-06,On-Air,,,"YSF digital only, no analog FM",,Metro Denver,,,,,,,,Denver Radio Club,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.33,0.6,103.5,KG7OMT,"Lusk, 77 Hill",WY,OPEN,,,176.57,NW,,56,16404,42.85,-104.617,147.33,147.93,103.5,Niobrara,,,,,2019-07-16,On-Air,,,"North of Manville, Wyoming has a good line of sight for miles.",,,CSQ,,,,,,,,DN72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.725,5,,KD0ARW,Phillipsburg,KS,OPEN,I,,176.63,SE,,20,6210,39.7560997,-99.3239975,442.725,447.725,,Phillips,,KD0ARW,,Kansas Repeater Council,2020-03-07,On-Air,,3682,,,Local.,,"Full-time to 147.12000 (AA0HJ) at Phillipsburg, KS .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,,AA0HJ,Phillipsburg,KS,OPEN,,,176.75,SE,,20,3986,39.75830078,-99.31970215,147.12,147.72,,Phillips,,AA0HJ,E-power,Kansas Repeater Council,2020-03-07,On-Air,,,,,Local,,"Full-time to 442.72500 (KD0ARW) at Phillipsburg, KS .",,,,,,,EM09IS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,0.6,123,W0JZ,Gold Hill,CO,OPEN,,,177.15,WSW,,08,13368,40.0633,-105.41,146.91,147.51,123,Boulder,,,,,2017-04-09,On-Air,,,There is a MOU With BCARES for repeater use.,"Summer Tue at 19:30P, Winter 19:00.","East of Gold Hill, The Indian Peaks, Denver, Boulder",127.3,,,,,,"Town of Gold Hill, Colorado",http://goldhilltown.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,100,KI0HG,"Allenspark, AFPD Station #5",CO,OPEN,,,177.32,WSW,,08,15670,40.1727,-105.468,147.03,147.63,100,Boulder,,KI0HG,,CCARC,2017-01-20,On-Air,,,,,,,,,,,,Boulder County Amateur Radio Emergency Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.09,-1.7,107.2,W0TX,"Lakewood, Green Mountain",CO,OPEN,,,177.37,WSW,,08,105,39.70080185,-105.1780014,53.09,51.39,107.2,Jefferson,,Denver Radio Club,E-power.,CCARC,2017-03-11,On-Air,,,,,Metro Denver area.,,,,,,,,DRC Repeaters,DM79JQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.125,-5,107.2,N0PYY,Golden,CO,OPEN,,,177.43,WSW,,08,143,39.7556,-105.221,448.125,443.125,107.2,Jefferson,,Denver PD EEB,,CCARC,2014-04-28,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7875,-25,156.7,N0PYY,Golden,CO,OPEN,,,177.43,WSW,,08,7170,39.75550079,-105.22100067,927.7875,902.7875,156.7,Jefferson,,N0PYY,,,2017-12-24,On-Air,,,,,Golden and Denver.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.975,-5,123,W0GV,Golden,CO,OPEN,A,,177.43,WSW,,08,137,39.75559998,-105.22100067,448.975,443.975,123,Jefferson,,FRG,Linkable VHF/UHF Remote Base,CCARC,2019-09-06,On-Air,,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,42845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.8375,-5,CC,WA2YZT,"Golden, Lookout",CO,OPEN,,D,178.8,WSW,,08,3753,39.73049927,-105.23200226,446.8375,441.8375,,Jefferson,,WA2YZT,200,CCARC,2019-11-27,On-Air,,,See website for more info on CC/TS/TG programming. www.rmham.org,,,,Full-time to the Colorado TRBO System .,yes,7,310802,,,,DM79JR,,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.37,-0.6,CC,N0SZ,"Golden, Lookout Mountain",CO,OPEN,,D,178.84,WSW,,08,10939,39.73070145,-105.23300171,145.37,144.77,,Jefferson,,Rocky Mountain Ham Radio,700,CCARC,2019-11-27,On-Air,,,See the website for programming information. Voice ID is required for data/GPS/text on TG 705,,,,,yes,7,310808,,,Rocky Mountain Ham Radio,DM79JR,,RMHR c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,S,178.84,WSW,,08,3739,39.73049927,-105.23300171,145.25,144.65,,Jefferson,,Colorado D-Star,,CCARC,2014-01-03,On-Air,,,,,,,,,,,,,Colorado D-Star,DM79JR,,,,,,,,,,yes,W0CDS (C) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9625,-5,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,S,178.84,WSW,,08,2769,39.73049927,-105.23300171,446.9625,441.9625,,Jefferson,,Colorado D-Star,,CCARC,2017-03-11,On-Air,,,,,,,,,,,,,Colorado D-Star,DM79JR,,,,,,,,,,yes,W0CDS (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.9625,-20,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,S,178.84,WSW,,08,3751,39.73049927,-105.23300171,1283.9625,1263.9625,,Jefferson,,Colorado D-Star,,CCARC,2014-01-03,On-Air,,,,,,,,,,,,,Colorado D-Star,DM79JR,,,,,,,,,,yes,W0CDS (A) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.9,0,,W0CDS,"Golden, Lookout Mountain",CO,OPEN,,S,178.84,WSW,,08,8222,39.73049927,-105.23300171,1299.9,1299.9,,Jefferson,,Colorado D-Star,,,2014-01-03,On-Air,,,,,,,,,,,,,Colorado D-Star,,,,,,,,,,,yes,W0CDS (A) DVAP 24/7,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.975,-25.9,67,W0SKY,"Golden, Lookout Mountain",CO,OPEN,A,,178.93,WSW,,08,18156,39.7333,-105.237,927.975,902.0375,67,Jefferson,,,AllStar,,2019-10-05,On-Air,,,,,"Denver, Golden",67,,,,,,,http://www.w0sky.com,,Standard AllStar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,141.3,KE0VH,"Golden, Lookout Mountain",CO,OPEN,,Y,179.03,WSW,,08,139,39.733,-105.239,449.625,444.625,141.3,Jefferson,,,E-power,CCARC,2019-06-19,On-Air,,,,,,141.3,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,
146.475,0,146.2,W0FUI,Hot Springs,SD,OPEN,I,,179.58,NNW,,46,8144,43.4251,-103.484,146.475,146.475,146.2,Fall River,,W0FUI,IRLP,,2015-07-11,On-Air,,7976,Turns itself off every night. More control info on the website.,,More info on the coverage area would be helpful.,146.2,,,,,,,,,IRLP: Connect- [node nbr] / Disconnect- 73.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,146.2,K0HS,"Hot Springs, Battle Mountain",SD,OPEN,,,180.16,NNW,,46,3647,43.44250107,-103.45300293,146.7,146.1,146.2,Fall River,,Hot Springs Amateur Radio Club,E-power.,SouDak,2018-05-17,On-Air,,,,,,146.2,,,,,,,,DN83GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.17,-0.5,107.2,N6LXX,"Morrison, Mt. Morrison",CO,OPEN,A,,180.17,WSW,,08,10514,39.67340088,-105.21800232,53.17,52.67,107.2,Jefferson,,N6LXX,,CCARC,2019-03-25,On-Air,,,,,"I-70,I-76,I-25,I-225",,Full-time to the N6LXX System .,,,,,N6LXX,,,,,,,,,,,,,,,,29883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.875,-5,107.2,N6LXX,"Morrison, Mt. Morrison",CO,OPEN,A,,180.17,WSW,,08,10513,39.67340088,-105.21800232,447.875,442.875,107.2,Jefferson,,N6LXX,,CCARC,2017-03-09,On-Air,,,,,"I-70,I-76,I-25,I-225",107.2,Full-time to the N6LXX System .,,,,,N6LXX,,,,,,,,,,,,,,,,29913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,103.5,KI0GO,"Golden, Guy Hill",CO,OPEN,,,181.67,WSW,,08,265,39.7772,-105.328,449.75,444.75,103.5,Jefferson,,Rocky Mtn Radio League,8,CCARC,2016-12-23,On-Air,,,,,,103.5,,,,,,,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.74,-1.6,88.5,N0POH,"Golden, Guy Hill",CO,OPEN,,,181.67,WSW,,08,134,39.7772,-105.328,224.74,223.14,88.5,Jefferson,,Aurora Repeater Assoc,e-power,CCARC,2016-01-17,On-Air,,,,ARA: Wed at 2000.,,88.5,,,,,,,ARA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.22,-0.6,103.5,WT0C,"Golden, Guy Hill",CO,OPEN,,,181.67,WSW,,08,71,39.77719879,-105.32800293,145.22,144.62,103.5,Jefferson,,Rocky Mtn Radio League,8,CCARC,2016-12-23,On-Air,,,Talk-Group of $FFFF.,,Wide area.,103.5,,,,,,,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,yes,293,yes,,,,,,,,,,,,,
448.85,-5,88.5,K0IBM,"Golden, Guy Hill",CO,OPEN,,,181.72,WSW,,08,136,39.7772,-105.329,448.85,443.85,88.5,Jefferson,,Aurora Repeater Assoc,e-power.,CCARC,2016-01-17,On-Air,,,,ARA: Wed at 20:00.,"Denver metro, central front range",88.5,,,,,,,ARA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,-1.6,103.5,N0MHU,"Golden, Guy Hill",CO,OPEN,,,181.72,WSW,,08,86,39.7772,-105.329,224,222.4,103.5,Jefferson,,Rocky Mountain Radio League,8,CCARC,2017-03-11,On-Air,,,,,,103.5,,,,,,,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.15,0.6,100,W0CBI,"Golden, Guy Hill",CO,OPEN,,,181.72,WSW,,08,133,39.7772,-105.329,147.15,147.75,100,Jefferson,,Aurora Repeater Assoc (ARA),e-power,CCARC,2016-01-17,On-Air,,,,ARA: Wed at 20:00.,"Denver metro, central front range",100,"Linkable to 224.74000 (N0POH) at Golden, Guy Hill, CO .",,,,,,ARA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.9375,-25.9,,KI0HC,"Indian Hills, Chief Mtn",CO,OPEN,,,182.49,WSW,,08,17457,39.6,-105.21,927.9375,902.025,,Jefferson,,,linked to Centennial Cone 927.8375 &amp; Almagre 927.7250,CCARC,2018-12-23,On-Air,,,,,"Wide area,Denver,Colorado Springs, Pueblo, Loveland. I70 East of Denver to Genoa and I25 North to Loveland &amp; South to Aguilar. I76 East to Atwood",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,
146.88,-0.6,100,N0PUF,"Centennial, Warren Mountain",CO,OPEN,,,182.55,WSW,,08,80,39.50419998,-105.12799835,146.88,146.28,100,Jefferson,,Denver Radio League,E-power.,CCARC,2020-03-13,On-Air,,,6,,Wide Area,,,,,,,,DRL Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,100,N0PUF,"Centennial, Warren Mountain",CO,OPEN,EI,Y,182.55,WSW,Node Offline,08,273,39.50419998,-105.12799835,449.6,444.6,,Jefferson,,Denver Radio League,,CCARC,2020-03-13,On-Air,690473,3345,,,,,,,,,,,DRL Repeaters,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,KB0VJJ,"Boulder, Thorodin Mountain",CO,OPEN,,,182.85,WSW,,08,72,39.8875,-105.426,145.31,144.71,88.5,Gilpin,,Colorado Connection,10,CCARC,2019-08-15,On-Air,,,"Split tone. The repeater still transmits 123.0 for those wishing to use tone squelch, you must run a split tone 88.5 TX and 123.0 RX",Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,"Wide area: Cheyenne, Wyoming to the north, Monument, Colorado to the south, Limon, Colorado to the east, and the continental divide to the west.",123,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KD0MDP,"Falcon, Black Forest",CO,OPEN,EIA,,182.85,SW,ON - IDLE,08,13294,39.04370117,-104.60800171,447.625,442.625,100,El Paso,,KD0MDP,Linked.,,2015-06-02,On-Air,363976,7301,,,,100,Full-time to the The Fun Machine System .,,,,,The Fun Machine,,,,,,,,,,,,,,,,28299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.225,-5,141.3,N0SZ,"Denver, Thorodin Mountain",CO,OPEN,,,182.85,WSW,,08,97,39.8875,-105.426,449.225,444.225,141.3,Gilpin,,Rocky Mountain Ham Radio (RMHR),Emergency Power,CCARC,2015-11-03,On-Air,,,"Emcomm Affiliated, Open repeater",,Wide area.,141.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,123,W0WWV,"Heartwell, KGIN TV Tower",NE,OPEN,,,183.18,ESE,,31,24,40.5872,-98.8027,146.82,146.22,123,Kearney,,Amateur Radio Association Of Nebraska,E-power.,,2018-01-05,On-Air,,,,"ARAN Net: Tue and Thur at 20:00. Severe weather nets as needed -linked to National Weather Service office in Hastings/Grand Island, call - WX0GID.",Wide Area,123,"Full-time to 444.47500 (W0WWV) at Campbell, Mid-Rivers E911 Dispatch Center, NE . Full-time to the W0WWV System .",,,,,,http://w0wwv.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,D205,KI0HC,"Golden, Centennial Cone",CO,OPEN,,,183.82,WSW,,08,9702,39.7658,-105.366,927.8375,902.025,,Jefferson,,,Linked with Chief 927.9375 &amp; Almagre 927.7250 for wide area coverage,CCARC,2018-12-23,On-Air,,,The offset is -25.8125,,Great coverage of the Denver area and I-76 East to Atwood MM112. I-70 East to Agate MM340. West to Idaho Springs MM240. And I-25 from Larkspur MM172 to Longmont MM240 depending on the hills. Now linked with Almagre 927.7250 for great coverage south,,,,,,,,,,,,,,,,,,,,,,,45770,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,
446.7875,-5,CC,W0TX,"Denver, Centennial Cone",CO,OPEN,,D,183.83,WSW,,08,7165,39.7657,-105.366,446.7875,441.7875,,Jefferson,,Denver Radio Club,,CCARC,2017-12-09,On-Air,,,,,,,,yes,1,,,Brandmeister Network,http://www.w0tx.org/,,"Any Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf. TG's are PTT enabled and will timeout after 15 minutes of inactivity. Time Slot 2 Talk Group 310805 is local repeater only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,100,W0TX,"Golden, Centennial Cone",CO,OPEN,,,183.89,WSW,,08,112,39.7525,-105.358,448.625,443.625,100,Jefferson,,Denver Radio Club,E-power.,CCARC,2017-03-11,On-Air,,,,DRC: Sun at 20:30.,Denver metro area.,100,"Full-time to 145.49000 (W0TX) at Idaho Springs, Centennial Cone, CO .",,,,,,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.985,-0.6,100,K0FEZ,"Golden, Centennial Cone",CO,OPEN,I,,183.94,WSW,,08,82,39.7525,-105.359,146.985,146.385,100,Denver,,El Jebel RADOPS,E-power.,CCARC,2016-09-05,On-Air,,3346,,RADOPS: Sun at 19:00.,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.28,-0.6,100,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,,183.94,WSW,,08,140,39.7525,-105.359,145.28,144.68,100,Jefferson,,,"Closed autopatch, e-power, linked.",CCARC,2015-05-22,On-Air,,,"PL is usually off, allowing use by older transceivers.",Sun at 19:30. Everyone welcome.,Wide area.,,"Full-time to 449.52500 (KE0SJ) at Golden, Centennial Cone, CO .",,,,,,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,CSQ,KE0SJ,"Golden, Centennial Cone",CO,OPEN,,,183.94,WSW,,08,138,39.75249863,-105.35900116,449.525,444.525,CSQ,Jefferson,,KE0SJ,E-power.,CCARC,2015-05-23,On-Air,,,,,,,"Full-time to 145.28000 (KE0SJ) at Golden, Centennial Cone, CO .",,,,,,Intermountain Repeater Group,DM79HS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.64,-0.6,100,WB0TUB,"Golden, Centennial Cone",CO,OPEN,,,183.94,WSW,,08,77,39.7525,-105.359,146.64,146.04,100,Jefferson,,Denver Radio League,E-power.,CCARC,2017-03-11,On-Air,,,8,,Wide area. Repeater Coverage Map,,,,,,,,DRL Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.6,-1.6,100,W0RM,Rollinsville,CO,OPEN,,,185.58,WSW,,08,201,39.9172,-105.501,224.6,223,100,Gilpin,Unknown,W0RM,,CCARC,2012-11-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,,,Black Forest,CO,OPEN,,SY,185.98,SW,,08,17551,39.04850006,-104.7009964,448.95,443.95,,El Paso,Unknown,N0PKT,e-power,,2019-01-08,,,,,Primarily on NXDN: All Nets carried on the K0JSC.COM Fun Machine system,This repeater covers most of Black Forest and various areas of Monument and Colorado Springs,,,,,,,K0JSC,http://www.k0jsc.com,,,,,,,,yes,Open ↑ / Open ↓,,yes,(B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,1,6.25,yes,,
146.7,-0.6,141.3,WA0OQA,Scott City,KS,OPEN,A,Y,185.98,SSE,,20,3940,38.4846,-100.979,146.7,146.1,141.3,Scott,,Sand Hills ARC,E-power.,Kansas Repeater Council,2018-09-16,On-Air,,,Comet GP-6 @ 125'.,Tue at 20:30.,"Scott, Finney and Kearny counties",141.3,"Full-time to 146.91000 (WA0OQA) at Garden City, KS .",,,,,,,DM98,,,,,,,yes,Open ↑ / Open ↓,,,,,,48589,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,
145.34,-0.6,103.5,KE4GUQ,Evergreen,CO,OPEN,I,,186.11,WSW,,08,73,39.6333,-105.317,145.34,144.74,103.5,Jefferson,,Rocky Mtn Radio League,E-power.,CCARC,2019-08-15,On-Air,,3350,,,Wide area.,127.3,,,,,,,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,CC,N0SZ,"Evergreen, Squaw Mountain",CO,OPEN,,D,186.11,WSW,,08,10932,39.6333,-105.317,145.175,144.575,,Clear Creek,,Rocky Mountain Ham Radio,700,CCARC,2018-11-25,On-Air,,,Voice ID is required for data/GPS/text on TG 705,,,,,yes,7,310810,,,Rocky Mountain Ham Radio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,88.5,N0OWY,"Conifer, Critchell Mountain",CO,OPEN,,,186.95,WSW,,08,60,39.4703,-105.198,447.5,442.5,88.5,Jefferson,,Aurora Repeater Association,E-power.,CCARC,2014-04-28,On-Air,,,,,Wide area.,88.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.95,5,100,W0MI,"Scott City, K-Link",KS,OPEN,,,187.31,SSE,,20,6463,38.48089981,-100.9240036,444.95,449.95,100,Scott,,SHARC,Internet Linked to K-Link Repeater Network.,Kansas Repeater Council,2019-07-27,Off-Air,,,,,Click for coverage map. 35 mi radius.,100,Full-time internet linked to the K-Link System .,,,,,,http://ks0lnk.net,DM98ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,151.4,,Falcon,CO,OPEN,,Y,188.65,SW,,08,13790,38.93299866,-104.60900116,447.2,442.2,,El Paso,,GGARC,,,2015-11-11,Testing,,,,,"Falcon, Black Forest, Peyton Areas",,,,,,,Garden of the Gods Amateur Radio Club,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.85,-5,141.3,AC0KQ,"Evergreen, Saddleback Mountain",CO,OPEN,A,,188.83,WSW,,08,9580,39.7189,-105.44,447.85,442.85,141.3,Clear Creek,,AC0KQ,AllStar node repeater providing wide area coverage along the Front Range,CCARC,2019-08-23,Off-Air,,,,,Wide area at 9500',141.3,,,,,,Rocky Mountain Ham Radio,,,,,,,,,,,,,,,,29571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287.9,-20,CSQ,W0CRA,"Conifer, Conifer Mountain",CO,OPEN,,,189.7,WSW,,08,103,39.5211,-105.305,1287.9,1267.9,CSQ,Jefferson,,Colorado Repeater Association (CRA),,CCARC,2017-10-07,Off-Air,,,,,Fort Collins to Colorado Springs.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,162.2,N0KOM,"Stockton, K-Link",KS,OPEN,A,,190.26,SE,,20,13687,39.448,-99.2746,146.79,146.19,162.2,Rooks,,N0KOM,,Kansas Repeater Council,2019-07-13,Off-Air,,,DB-222 @ 200 feet.,,Click for coverage map. 25 mi radius.,,,,,,,,K-Link Repeater Network,,,,,,,,,,,,,,,45746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.725,-5,100,K0NR,"Monument, Monument Hill",CO,OPEN,,,190.27,SW,,08,183,39.09170151,-104.87200165,447.725,442.725,100,El Paso,,K0NR,30,CCARC,2016-12-10,On-Air,,,,,Local.,100,,,,,,,http://www.k0nr.com/wordpress/k0nr-repeater/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,131.8,N0XLF,"Palmer Lake, Monument Hill",CO,OPEN,E,,190.28,SW,ON - IDLE,08,8740,39.13600159,-104.92700195,145.19,144.59,131.8,Douglas,,N0OBA Owner,,,2018-10-25,On-Air,10079,,,Tri Lakes Net: Mon at 19:30 (except third Monday of the month which is the regular radio club meeting).,Wide area coverage at 8300,131.8,,,,,,,,DM79MD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,100,KB0SRJ,"Colorado Springs, ~2 mi ENE USAFA North Gate",CO,OPEN,,,190.52,SW,,08,57,39.03020096,-104.7990036,448.8,443.8,100,El Paso,,Pikes Peak FM Association (http://PPFMA.ORG),,CCARC,2019-09-24,On-Air,,,,,I-25 corridor from Baptist Rd south to Fort Carson,,,,,,,,PPFMA Repeaters,DM79OA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.475,5,136.5,W0WWV,"Campbell, Mid-Rivers E911 Dispatch Center",NE,OPEN,I,,191.45,SE,,31,80,40.2929,-98.7291,444.475,449.475,136.5,Franklin,,,E-power.,WB0CMC,2019-01-08,On-Air,,7438,"KerChunk filter. Key up and hold for one second before speaking, or you will be cut off. No hang time, no courtesy tone.","ARAN: Mon &amp; Thurs 20:30 local time. Severe Weather Nets as needed, linked to WX0GID, National Weather Service office in Hastings/Grand Island.",,136.5,"Full-time to 443.20000 (W0WWV) at Hastings, Hastings Dog-Walk Park, NE . Full-time to 146.61000 (N0LL) at Smith Center, KS . Full-time to 145.13000 (W0WWV) at Hastings, KCNT Tower, NE . Full-time to 146.82000 (W0WWV) at Heartwell, KGIN TV Tower , NE . Full-time to 147.21000 (W0WWV) at Nelson, NE . Full-time to the W0WWV System .",,,,,,Amateur Radio Asscociation of Nebraska,EN00ph,"No special codes for IRLP, just dial the 4 digit node you wish to call. To disconnect, dial 73.",,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
