Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Features,Coordination,Last update,Sponsor,Coverage,Web links,Links,Affiliate,IRLP,Notes,Nets,DMR Enabled,Color Code,Wide Network,On-air,Commands,EchoLink,DMR ID,AllStar,D-STAR Enabled,Node,Sources,Grid,Talkgroups,Rocky Mountain Wide,Southern Colorado,P-25 Digital Enabled,NAC,Default Reflector,Talkgroup Network,Central Regional,Northern Colorado Regional,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Location Photo,Feed,Bandwidth,Eastern Colorado,Devilshead Local,YSF Digital Enabled,DG-ID,IPSC Network,Mixed-Mode,TAC 311,Colorado,Colorado Chat,Local Network,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,WIRES-X
446.9,-5,,K0PRA,Parker,CO,OPEN,W,Y,182.05,E,,08,18248,39.51860046,-104.76100159,446.9,441.9,,,Arapahoe,On-Air,Linked to the Colorado Mega digital system,,2019-11-03,Parker Radio Association,Small coverage area in Parker,https://www.parkerradio.org,,,,,Monday nights 8pm mountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,40895
448.05,-5,CC,N0KEG,Parker,CO,OPEN,,D,182.05,E,,08,17696,39.5186,-104.761,448.05,443.05,,,Douglas,,,,2019-03-20,,,,,,,,,yes,1,BrandMeister,Unknown,,,310374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandmeister,,,,,,,,,,
449.375,-5,,AE7TA,"Logan, Sedgwick Peak",UT,OPEN,,,182.57,WNW,,49,18470,39.32099915,-111.09400177,449.375,444.375,,,Cache,On-Air,,UVHFS,2020-01-19,Bridgerland ARC,,BARC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299.25,-20,,KF7YIX,"Torquerville, Hurricane Mesa",UT,OPEN,,S,182.57,WNW,,49,11163,39.321,-111.094,1299.25,1279.25,,,Washington,On-Air,,UVHFS,,,,,,,,,,,,,,,,,,yes,KF7YIX (A) Gateway Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.045,0.6,123,K0ML,Northglenn,CO,OPEN,,,182.74,E,,08,185,39.8856,-104.987,147.045,147.645,123,CSQ,Adams,On-Air,E-power.,CCARC,2017-04-10,Northglenn RA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.28,0.6,107.2,AD7ZW,Altamont,UT,OPEN,EI,,182.8,NW,ON - IDLE,49,14977,40.3597,-110.284,147.28,147.88,107.2,107.2,Duchesne,On-Air,Autopatch,UVHFS,2016-11-20,AD7ZW,,http://ad7zwrepeater.xyz,,,3205,,,,,,,B21 = 911 B22 = Local Public Safety Dispatch (Non Emergency) B3 = 3 Minute Autopatch Extension B0 = Autopatch Disconnect,458414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.74,-0.6,100,WB7CBS,Altamont,UT,OPEN,,,182.86,NW,,49,253,40.3594,-110.286,146.74,146.14,100,,Duchesne,Off-Air,Autopatch.,UVHFS,2015-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,K7YI,"Castle Dale, Horn Mountain",UT,OPEN,,,182.87,WNW,,49,73,39.2096,-111.142,447.625,442.625,100,,Emery,On-Air,,UVHFS,2008-07-11,San Rafael Cactus Assoc,Wide area.,,,Cactus-Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,123,WX7Y,"Castle Dale, Horn Mountain",UT,OPEN,,,182.87,WNW,,49,272,39.2096,-111.142,447.7,442.7,123,,Emery,,"Closed autopatch, 8,702'.",UVHFS,2013-08-05,,Wide area.,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,88.5,K7SDC,"Castle Dale, Horn Mountain",UT,OPEN,EI,,182.88,WNW,ON - IDLE,49,54,39.2098,-111.142,147.06,147.66,88.5,,Emery,On-Air,"Closed autopatch, remote base.",UVHFS,2015-08-04,Sinbad Desert ARC,"Wide area: Most of western Emery County including the towns of Castle Dale, Orangeville, Huntington, Cleveland, Ferron, and further east into the San Rafael desert. It also covers the towns of Sunnyside and East Carbon, UT.",http://sdarc.us/repeaters/horn.html,Full-time to the Sinbad Desert (SDARC) System .,,3270,8,,,,,,,64264,,,,,,DM49kf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.92,-1.6,88.5,WX7Y,"Huntington, Skyline Dr",UT,OPEN,,,182.88,WNW,,49,273,39.21,-111.142,223.92,222.32,88.5,,Emery,,"Remote base, 8,702'.",UVHFS,,,"Wide area: Extreme southern end of Utah county (to the north) and the valley communities from Fairview and Nephi down to Salina, with coverage toward Delta.",,,Sinbad Desert ARC,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.075,-5,CC,K0PRA,Parker,CO,OPEN,,D,183.18,E,,08,17292,39.4491,-104.703,445.075,440.075,,,Douglas,On-Air,Brandmeister Network https://brandmeister.network/?page=repeater&amp;id=310844,CCARC,2018-09-10,Parker Radio Association,,http://www.parkerradio.org,,,,Mixed Mode,Mondays 20:30 MST,yes,1,,,,,310844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.85,-5,,K0PRA,Franktown,CO,OPEN,,S,183.29,E,,08,11473,39.3935,-104.675,446.85,441.85,,,Douglas,On-Air,D-Star B module,CCARC,2018-03-18,Parker Radio Association,,http://parkerradio.org,,,,,,,,,,,,,,yes,K0PRA (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.685,-0.6,123,N0FH,Estes Park,CO,OPEN,EI,,183.46,NE,ON - IDLE,08,119,40.3601,-105.451,146.685,146.085,123,,Larimer,On-Air,E-power.,CCARC,2017-08-05,Estes Valley ARC,Estes Valley and east RMNP - some coverage E and SE (Loveland and Denver),,"Full-time to 449.80000 (N0FH) at Estes Park, CO .",,7268,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",ARES D-10: Thu at 19:00.,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",625757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,123,KF5PFO,"Red River, Valle Vidal",NM,OPEN,,,183.89,SE,,35,15618,36.76,-105.31,145.25,144.65,123,,Taos,On-Air,,NMFCC,2017-08-27,Taos ARC,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,100,KC5WDV,"Gallup, Deza Bluffs",NM,OPEN,,,184.65,SSW,,35,13539,35.9031,-108.772,448.2,443.2,100,,McKinley,On-Air,,NMFCC,2017-12-27,,,,,McKinley County ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,67,NM5ML,"Gallup, Deza Bluffs",NM,OPEN,,,184.65,SSW,,35,89,35.9031,-108.772,147.22,147.82,67,,McKinley,On-Air,"Closed autopatch, e-power.",NMFCC,2017-12-23,New Mexico Mega Link Assoc,Wide area.,,Full-time to the Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,94.8,N0ZUQ,Aurora,CO,OPEN,,,184.68,E,,08,8202,39.7294,-104.832,448.4,443.4,94.8,,Arapahoe,On-Air,,CCARC,2012-11-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,156.7,W0BG,Aurora,CO,OPEN,,,184.68,E,,08,8199,39.7294,-104.832,448.275,443.275,156.7,,Arapahoe,On-Air,,CCARC,2013-01-05,W0BG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,77,W9SL,Aurora,CO,OPEN,,,184.68,E,,08,8743,39.7294,-104.832,449.95,444.95,77,77,Arapahoe,On-Air,,CCARC,2019-08-23,W9SL Owner,Primarily to the North along I-25 corridor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,,WN7ANT,Aurora,CO,OPEN,W,Y,184.68,E,,08,16032,39.7294,-104.832,448.825,443.825,,,Arapahoe,On-Air,,,2017-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,30584
449.15,-5,136.5,WR0AEN,Aurora,CO,OPEN,,S,184.72,E,,08,8207,39.6967,-104.81,449.15,444.15,,,Arapahoe,On-Air,,CCARC,2012-11-12,Colorado Amateur Repeater Network (CARN),,,,,,,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.5,-5,100,KB0UDD,"Aurora, Smokey Hill",CO,OPEN,,,184.73,E,,08,92,39.7294,-104.831,448.5,443.5,100,,Denver,On-Air,E-power.,CCARC,2017-03-11,Castle Rock Repeater Group,Greater Denver area.,,"Full-time to 145.40000 (KB0UDD) at Aurora, Smoky Hill, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,151.4,N0OBA,Aurora,CO,OPEN,E,,185.19,E,ON - IDLE,08,8741,39.628,-104.758,145.19,144.59,151.4,131.8,Arapahoe,On-Air,Autopatch (please contact trustee).,,2018-02-01,N0OBA,"Aurora, Littleton, Denver, Morrison, North Colorado Springs to as far as Ft. Collins.",,,,,"Please note the PL's! Do not TSQ unless your radio can do split PL's. Otherwise you will not here the system. Regards, Scott","""Tri Lakes Net"" This net is held every Monday at 7:30pm local (except on the third Monday of the month when we have our regular radio club meeting.)",,,,,,10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.6,100,KB0UDD,"Aurora, Smoky Hill",CO,OPEN,,,185.44,E,,08,5,39.6073,-104.741,145.4,144.8,100,,Arapahoe,On-Air,"Autopatch, e-power.",CCARC,2019-03-09,Castle Rock Repeater Group,Greater Denver area.,,"Full-time to 448.50000 (KB0UDD) at Aurora, Smokey Hill, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,67,NM5ML,"Taos, Ski Valley",NM,OPEN,,,186.06,SE,,35,11288,36.5978,-105.445,147.14,147.74,67,,Taos,On-Air,11,,2017-07-25,,,http://www.taosarc.com/,Full-time to the Mega-Link System .,TaosARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Pueblo, Cedarwood",CO,OPEN,EIA,,186.31,ESE,ON - IDLE,08,5369,38.034,-104.489,449.975,444.975,100,100,Pueblo,On-Air,2,CCARC,2017-03-11,K0JSC,I-25 from Walsenburg to Wyoming and US-50 from La junta to Monarch Pass Repeater Coverage Map,K0JSC dot Com,"Linkable to 145.49000 (WD0EKR) at Canon City, Fremont Peak, CO . Linkable to 145.46000 (WB0WDF) at Cripple Creek, CO . Linkable to 146.79000 (ND0Q) at Pueblo, Baculite Mesa, CO . Linkable to 145.13000 (KB0VJJ) at Colorado Springs, Cheyenne Mountain, CO . Linkable to 146.88000 (ND0Q) at Pueblo, Deer Peak, CO . Linkable to 145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO . Full-time to the The Fun Machine System . 146.43000 simplex. 146.44500 simplex.",,7301,Can be linked to various local repeater systems via the remote base. Echolink/IRLP connects restricted. Email me to be added to the authorized list.,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,,,,,,363976,,28368,,,,DM78SA18,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,,188.72,NE,Node Offline,08,176,40.1672,-105.101,448.525,443.525,151.4,,Boulder,On-Air,,CCARC,2019-06-19,N0EPA,,,,,,,,,,,,,223853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,,188.72,NE,,08,175,40.1672,-105.101,147.27,147.87,100,100,Boulder,On-Air,"Closed autopatch, e-power, EchoLink.",CCARC,2017-03-11,Longmont ARC (LARC),Wide area: Northern Colorado.,http://w0eno.org/?q=node/11,"Linkable to 448.80000 (W0ENO) at Longmont, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,,,188.72,NE,,08,177,40.1672,-105.101,448.8,443.8,88.5,88.5,Boulder,On-Air,30,CCARC,2017-03-11,Longmont ARC,,,"Linkable to 147.27000 (W0ENO) at Longmont, CO .",,,,LARC: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,K7SDC,"Scofield, Ford Ridge",UT,OPEN,I,,188.83,WNW,,49,55,39.7558,-110.99,145.31,144.71,88.5,,Carbon,On-Air,"Closed autopatch, remote base.",UVHFS,2017-09-03,Sinbad Desert ARC,Wide area: Scofield and Soldier Smt areas as well as into the Price valley as far south as Huntington and as far east as Sunnyside.,http://sdarc.us/repeaters/ford.html,,,3270,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.975,5,123,N5TSV,"Taos, Wheeler Peak",NM,OPEN,,,189.21,SE,,35,183,36.5567,-105.416,444.975,449.975,123,,Taos,On-Air,,NMFCC,2017-02-13,N5TSV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,141.3,WE0FUN,"Denver, Green Valley Ranch",CO,OPEN,EA,,190.78,E,Node Offline,08,9765,39.7967,-104.748,448.15,443.15,141.3,141.3,Denver,On-Air,E-power (batt). 2 meter and 70cm channel steerable remote bases.,CCARC,2019-08-22,K0GUR,Small coverage of the East Denver area SW of DIA. Repeater Coverage Map,k0jsc.com,Full-time to the The Fun Machine System .,,,Can be linked to various local repeater systems via the remote base(s). Echolink connects restricted. Email me to be added to the authorized list. The system may be occupied in the Southern Colorado area for a formal net or ARES activity.,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,,,,,,24340,,29436,,,,DM79pt,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,
448.75,-5,100,NA7DB,"Page (az), Navajo Mountain",UT,OPEN,,,191.53,WSW,,49,169,37.0342,-110.869,448.75,443.75,100,,San Juan,On-Air,10,UVHFS,2014-06-30,,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,100,W7CWI,"Page (AZ), Navajo Mountain",UT,OPEN,,,191.53,WSW,,49,183,37.0342,-110.869,449.925,444.925,100,,San Juan,On-Air,10,UVHFS,2014-12-20,Lake Powell ARG,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.96,-0.6,100,W7WAC,"Page (AZ), Navajo Mountain",UT,OPEN,,,191.53,WSW,,49,218,37.0342,-110.869,146.96,146.36,100,,San Juan,On-Air,,UVHFS,2018-06-18,KE7OZE,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",,,Intermountain Intertie,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.6,-5,100,WA7VHF,"Page, Navajo Mountain",UT,OPEN,,,191.54,WSW,,49,11827,37.034,-110.869,448.6,443.6,100,,San Juan,On-Air,,UVHFS,2018-11-25,Utah VHF Society,Wide Area.,http://utahvhfs.org/snowlink.html,"Full-time to 448.87500 (W7ARA) at Flagstaff, Mt. Elden, AZ . Full-time to the Intermountain Intertie System .",Intermountain Intertie,,,UVHFS: Tue at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,100,KD5PX,"Dixon, Cerro Abajo",NM,OPEN,,,191.62,SE,,35,15923,36.1989,-105.889,147.18,147.78,100,100,Rio Arriba,On-Air,,NMFCC,2018-04-13,,Dixon Embudo Ojo Sarco St Rd 68 Rio Grande Canyon,,,,,,,,,,,,,,,,,,DM76BF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7375,-25.8,100,KI0HC,Parker,CO,OPEN,,,192.08,E,,08,14732,39.5391,-104.569,927.8375,902.025,,,Douglas,On-Air,,CCARC,2018-02-21,,This repeater is east of parker so it covers up in the foothills. You can hilltop into Wyoming &amp; on I-80 west to MM323 The Abraham Lincoln Monument. South I-25 to Fountain MM125. The hills are your friends in the 900 world!,,,,,Offset is -25.8125 In Nac 294 Out Nac 293,,,,,,,,,,,,,,,,,yes,294,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,88.5,ND0Q,"Walsenburg, N Rattlesnake Butte",CO,OPEN,,,192.19,SE,,08,247,37.7719,-104.456,146.73,146.13,88.5,,Huerfano,On-Air,6,CCARC,2015-04-15,Pueblo Ham Club,"Wide area: Pueblo, Huerfano, Otero, and Las Animas Counties.",Pueblo Ham Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.41,-0.6,100,W5HO,La Cueva,NM,OPEN,,,192.85,SSE,,35,15622,35.8673,-106.638,145.41,144.81,100,,Santa Fe,Off-Air,,NMFCC,2017-08-25,W5HO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.35,5,100,NM5ML,"Eagle Nest, Iron Mountain",NM,OPEN,,,193.75,SE,,35,77,36.6,-105.25,444.35,449.35,100,,Colfax,On-Air,,NMFCC,2018-01-07,,,,Full-time to the Mega-Link System .,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,88.5,K7SDC,"Scofield, Boardinghouse Ridge",UT,OPEN,EI,,195.34,WNW,ON - IDLE,49,53,39.6568,-111.186,147.08,147.68,88.5,,Carbon,On-Air,"Closed autopatch, remote base.",UVHFS,2017-09-03,Sinbad Desert ARC,Wide area: Scofield and Soldier Smt areas as well as into the Price valley as far south as Huntington and as far east as Sunnyside.,http://sdarc.us/repeaters/boardinghouse.html,Full-time to the Sinbad Desert (SDARC) System .,,3270,9,,,,,,,64264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.98,-1.6,88.5,WX7Y,"Scofield, Boardinghouse Rdge",UT,OPEN,,,195.97,WNW,,49,271,39.6567,-111.199,224.98,223.38,88.5,,Carbon,,Remote base.,UVHFS,2013-08-05,"Intermountain Repeater Emergency Amateur Network, Sinbad Desert ARC","Wide area: Price, Wellington, Helper, and Huntington areas.",,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51.5,0,100,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,196.58,SE,,35,15606,36.247,-105.655,51.5,51.5,100,,Taos,On-Air,,,2017-08-27,Taos ARC,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.4,-1.6,225.7,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,196.58,SE,,35,15605,36.247,-105.655,224.4,222.8,225.7,,Taos,On-Air,,NMFCC,2017-07-06,Taos ARC,,http://taosarc.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,67,KF5PFO,"Taos, Picuris Peak",NM,OPEN,E,,196.62,SE,ON - IDLE,35,172,36.2469,-105.654,147.12,147.72,67,,Taos,On-Air,E-power.,NMFCC,2017-02-24,Taos Amateur Radio Club,Wide area.,http://taosarc.org/,,ARRL,,,,,,,,,828279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.875,-5,123,KF5PFO,"Taos, Picuris Peak",NM,OPEN,,,196.66,SE,,35,15612,36.2462,-105.654,449.875,444.875,123,,Taos,Off-Air,"Linked to 147.34, E-Power.",NMFCC,2018-05-21,Taos ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.225,5,CC,NM5BB,"Los Alamos, Pajarito Mountain",NM,OPEN,,D,196.75,SSE,,35,15733,35.88,-106.31,442.225,447.225,,,Los Alamos,Testing,,NMFCC,2019-10-06,,,,,,,TS1 only. Rocky Mountain Ham Radio,,yes,7,,,,,313505,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,,NM5EC,"Los Alamos, Pajarito Mountain",NM,OPEN,,S,196.75,SSE,,35,18232,35.88669968,-106.39499664,145.19,144.59,,,Los Alamos,On-Air,"Mixed mode DStar, analog and fusion (under another entry, using W5SF callsign)",,2019-10-30,SFARC,Wide area,,,,,,,,,,,,,,,yes,NM5EC (C) Repeater,jfindu lookup / dstar-users lookup,DM65TV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,162.2,W5SF,"Los Alamos, Pajarito Mountain",NM,OPEN,,,196.75,SSE,,35,118,35.8877,-106.4,145.19,144.59,,,Los Alamos,On-Air,,NMFCC,2018-11-19,SFARC,Wide Area,,,,,W5SF/PAJ - Distinct from the NM5SC repeater near Cuba on Pajarito Peak.,Northern New Mexico Amateur Radio Net: Mon at 20:30.,,,,,,,,,yes,W5SF (C) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.3,-5,107.2,AC0KC,Fort Lupton,CO,OPEN,EI,,196.81,NE,Node Offline,08,8739,40.0276,-104.789,447.3,442.3,107.2,,Weld,On-Air,,CCARC,2013-01-07,,,,,,3887,,,,,,,,405804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Eagle Nest, Touch Me Not",NM,OPEN,,,196.9,SE,,35,15635,36.578,-105.198,147.04,147.64,141.3,,Colfax,On-Air,,NMFCC,2017-01-24,NMEMA ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.94,-1.6,CSQ,KB5RX,"Los Alamos, Pajarito Mountain",NM,OPEN,,,197.22,SSE,,35,196,35.884,-106.382,223.94,222.34,CSQ,CSQ,Los Alamos,On-Air,E-power.,NMFCC,2015-10-16,,,,,,,,,,,,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,197.86,NE,,08,179,40.3985,-105.125,147.195,147.795,100,,Larimer,On-Air,"Closed autopatch, e-power.",CCARC,2016-08-18,Loveland Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,,,197.87,NE,,08,8183,40.0847,-104.813,224.96,223.36,CSQ,,Weld,On-Air,,CCARC,2012-11-12,AC0KC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,CSQ,W5PDO,"Los Alamos, Barranca Mesa",NM,OPEN,,,198.41,SSE,,35,194,35.9027,-106.282,146.88,146.28,CSQ,CSQ,Los Alamos,On-Air,Autopatch,NMFCC,2018-05-17,Los Alamos ARC,,,,,,Located on the Barranca Mesa water tower.,LAARC: Sun at 2000.,,,,,"Autopatch: Up- *88, wait for dialtone, and dial phone nbr. Down- #.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.425,5,,NM5WR,Los Alamos,NM,OPEN,,S,198.72,SSE,,35,5181,35.8881,-106.307,442.425,447.425,,,Los Alamos,On-Air,,,2017-07-25,,30,,,,,,,,,,,,,,,yes,NM5WR (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.775,5,131.8,WD9CMS,Los Alamos,NM,OPEN,,,198.74,SSE,,35,123,35.8881,-106.306,444.775,449.775,,,Los Alamos,On-Air,E-power.,NMFCC,2017-03-19,WD9CMS,Los Alamos and surrounding areas,,,,,"Mixed mode analog and digital P25 system, linked with 927.9 WD9CMS",,,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.04,-1.6,100,KA5BIW,Los Alamos,NM,OPEN,,,199.01,SSE,,35,9407,35.892,-106.285,224.04,222.44,100,100,Los Alamos,On-Air,,NMFCC,2019-03-13,KA5BIW,,,,,,linked with 442.0 in Los Alamos and 224.38 in Albuquerque,,,,,,,,,,,,,DM65uv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,5,100,KA5BIW,Los Alamos,NM,OPEN,,,199.01,SSE,,35,15608,35.892,-106.285,442,447,100,,Los Alamos,On-Air,,NMFCC,2019-03-12,KA5BIW,,http://ka5biw.com/ham_radio/repeater.php,,,,Linked to 224.04 in Los Alamos and 224.38 in Albuquerque,,,,,,,,,,,,,DM65UV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144.265,0,203.5,KC2HSO,Los Alamos,NM,OPEN,I,,199.32,SSE,,35,16629,35.88,-106.303,144.265,144.265,203.5,,Los Alamos,On-Air,,,2017-12-08,,,,,,8039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.925,5,CC,KE8AVN,Los Alamos,NM,OPEN,,D,199.32,SSE,,35,16602,35.88,-106.303,442.925,447.925,,,Los Alamos,On-Air,,,2018-05-14,,,,,,,,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
