Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Show Name,Tone Mode,CTCSS,DCS,Tx Power,Skip,Step,Clock Shift,Comment,User CTCSS
149,147.51000,147.51000,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
150,147.52500,147.52500,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
151,147.54000,147.54000,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
152,147.55500,147.55500,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
153,147.57000,147.57000,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
154,147.58500,147.58500,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
155,423.00000,1243.00000,,Plus,Auto,W0BTV F,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 18534 CO Boulder Boulder W0BTV,1500 Hz
156,440.70000,440.70000,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
157,440.72500,440.72500,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
158,440.75000,440.75000,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
159,440.77500,440.77500,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
160,440.80000,440.80000,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
161,440.82500,440.82500,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
162,440.85000,440.85000,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
163,440.87500,440.87500,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
164,440.90000,440.90000,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
165,440.92500,440.92500,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
166,440.95000,440.95000,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
167,440.97500,440.97500,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
168,441.00000,441.00000,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
169,441.02500,441.02500,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
170,441.05000,441.05000,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
171,441.07500,441.07500,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
172,441.10000,441.10000,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
173,441.12500,441.12500,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
174,441.15000,441.15000,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
175,441.17500,441.17500,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
176,441.20000,441.20000,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
177,441.22500,441.22500,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
178,441.25000,441.25000,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
179,441.27500,441.27500,,Simplex,Auto,Mixed ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
180,444.00000,449.00000,5.00 MHz,Plus,Auto,K0ECT F,Large,T Sql,141.3 Hz,023,Low,Off,Auto,Off,20 4086 KS Hamilton Syracuse K0ECT,1500 Hz
181,444.12500,449.12500,5.00 MHz,Plus,Auto,WB7GR F,Large,T Sql,114.8 Hz,023,Low,Off,Auto,Off,31 110 NE Scotts Bluff Scottsbluff Stage Hill WB7GR,1500 Hz
182,444.60000,449.60000,5.00 MHz,Plus,Auto,WA0VJR FI,Large,Tone,146.2 Hz,023,Low,Off,Auto,Off,20 3559 KS Wallace Wallace WA0VJR,1500 Hz
183,444.82500,449.82500,5.00 MHz,Plus,Auto,W0KAV F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,31 111 NE Scotts Bluff Scottsbluff W0KAV,1500 Hz
184,445.10000,445.10000,,Simplex,Auto,WD0BQM FI,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,31 11356 NE Scotts Bluff Mitchell WD0BQM,1500 Hz
185,445.70000,445.70000,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
186,445.72500,445.72500,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
187,445.75000,445.75000,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
188,445.77500,445.77500,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
189,445.80000,445.80000,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
190,445.82500,445.82500,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
191,445.85000,445.85000,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
192,445.87500,445.87500,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
193,445.90000,445.90000,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
194,445.92500,445.92500,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
195,445.95000,445.95000,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
196,445.97500,445.97500,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
197,446.00000,446.00000,,Simplex,Auto,FM Calling ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Calling,1500 Hz
198,446.02500,446.02500,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
199,446.05000,446.05000,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
200,446.07500,446.07500,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
201,446.10000,446.10000,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
202,446.12500,446.12500,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
203,446.15000,446.15000,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
204,446.17500,446.17500,,Simplex,Auto,FM Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
205,446.20000,446.20000,,Simplex,Auto,Digital Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
206,446.21250,446.21250,,Simplex,Auto,Digital Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
207,446.22500,446.22500,,Simplex,Auto,Digital Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
208,446.23750,446.23750,,Simplex,Auto,Digital Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
209,446.25000,446.25000,,Simplex,Auto,Digital Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
210,446.26250,446.26250,,Simplex,Auto,Digital Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
211,446.27500,446.27500,,Simplex,Auto,Digital Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
212,446.28750,446.28750,,Simplex,Auto,Digital Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
213,446.30000,446.30000,,Simplex,Auto,Digital Simplex ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
214,447.00000,442.00000,5.00 MHz,Minus,Auto,KC0VJD YW,Large,Tone,103.5 Hz,023,Low,Off,Auto,Off,8 17059 CO Lincoln Hugo KC0VJD,1500 Hz
215,447.02500,442.02500,5.00 MHz,Minus,Auto,KF0WF F,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 49 CO El Paso Colorado Springs KF0WF,1500 Hz
216,447.05000,442.05000,5.00 MHz,Minus,Auto,K0VQ F,Large,T Sql,136.5 Hz,023,Low,Off,Auto,Off,8 260 CO Pitkin Aspen Aspen Mountain K0VQ,1500 Hz
217,447.10000,442.10000,5.00 MHz,Minus,Auto,N0KM F,Large,Tone,77.0 Hz,023,Low,Off,Auto,Off,8 16645 CO Rio Grande Center N0KM,1500 Hz
218,447.10000,442.10000,5.00 MHz,Minus,Auto,KI0G F,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 132 CO Garfield Glenwood Springs Sunlight Peak KI0G,1500 Hz
219,447.12500,442.12500,5.00 MHz,Minus,Auto,AA0BF FL,Large,T Sql,103.5 Hz,023,Low,Off,Auto,Off,8 5336 CO Park Fairplay Sacramento Mountain AA0BF,1500 Hz
220,447.15000,442.15000,5.00 MHz,Minus,Auto,K0VQ FE,Large,Tone,136.5 Hz,023,Low,Off,Auto,Off,8 6009 CO Garfield Carbondale Missouri Heights K0VQ,1500 Hz
221,447.17500,442.17500,5.00 MHz,Minus,Auto,W0PHC F,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,8 197 CO Pueblo Pueblo Jackson Hill W0PHC,1500 Hz
222,447.17500,442.17500,5.00 MHz,Minus,Auto,W0JRL FLE,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 12216 CO Denver Denver Broadway Plaza Lofts W0JRL,1500 Hz
223,447.20000,442.20000,5.00 MHz,Minus,Auto,N6RFI F,Large,Tone,82.5 Hz,023,Low,Off,Auto,Off,8 8188 CO Weld Severance Cactus Hill N6RFI,1500 Hz
224,447.20000,442.20000,5.00 MHz,Minus,Auto,WA4HND FI,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 69 CO Montrose Montrose Waterdog Peak WA4HND,1500 Hz
225,447.22500,442.22500,5.00 MHz,Minus,Auto,K0PRA YW,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 18248 CO Arapahoe Parker K0PRA,1500 Hz
226,447.25000,442.25000,5.00 MHz,Minus,Auto,K0JSC FLEI,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 8879 CO Fremont Canon City Fremont Peak K0JSC,1500 Hz
227,447.27500,442.27500,5.00 MHz,Minus,Auto,W0UPS F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 126 CO Larimer Fort Collins Horsetooth Mountain W0UPS,1500 Hz
228,447.30000,442.30000,5.00 MHz,Minus,Auto,AC0KC FEI,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 8739 CO Weld Fort Lupton AC0KC,1500 Hz
229,447.35000,442.35000,5.00 MHz,Minus,Auto,Cedaredge Grand F,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 3755 CO Delta Cedaredge Grand Mesa,1500 Hz
230,447.35000,442.35000,5.00 MHz,Minus,Auto,K0IRP F,Large,Tone,151.4 Hz,023,Low,Off,Auto,Off,8 50 CO El Paso Colorado Springs K0IRP,1500 Hz
231,447.37500,442.37500,5.00 MHz,Minus,Auto,KG5JL Y,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 13499 CO Las Animas Trinidad Raton Pass KG5JL,1500 Hz
232,447.40000,442.40000,5.00 MHz,Minus,Auto,WB0WDF F,Large,Tone,67.0 Hz,023,Low,Off,Auto,Off,8 66 CO Teller Cripple Creek WB0WDF,1500 Hz
233,447.45000,442.45000,5.00 MHz,Minus,Auto,WA4CCC F,Large,Tone,103.5 Hz,023,Low,Off,Auto,Off,8 3756 CO Grand Winter Park WA4CCC,1500 Hz
234,447.45000,442.45000,5.00 MHz,Minus,Auto,KC0RBT FE,Large,T Sql,123.0 Hz,023,Low,Off,Auto,Off,8 276 CO Larimer Fort Collins KC0RBT,1500 Hz
235,447.47500,442.47500,5.00 MHz,Minus,Auto,NX0G F,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 51 CO El Paso Colorado Springs NX0G,1500 Hz
236,447.50000,442.50000,5.00 MHz,Minus,Auto,N0OWY F,Large,T Sql,88.5 Hz,023,Low,Off,Auto,Off,8 60 CO Jefferson Conifer Critchell Mountain N0OWY,1500 Hz
237,447.50000,442.50000,5.00 MHz,Minus,Auto,KC0ARV F,Large,Tone,114.8 Hz,023,Low,Off,Auto,Off,8 3757 CO Mesa Grand Junction KC0ARV,1500 Hz
238,447.52500,442.52500,5.00 MHz,Minus,Auto,KB5ITS F,Large,Tone,127.3 Hz,023,Low,Off,Auto,Off,8 210 CO San Juan Silverton KB5ITS,1500 Hz
239,447.52500,442.52500,5.00 MHz,Minus,Auto,N0ESQ F,Large,T Sql,146.2 Hz,023,Low,Off,Auto,Off,8 8190 CO Douglas Castle Rock Devils Head (Pike National Forest) N0ESQ,1500 Hz
240,447.52500,442.52500,5.00 MHz,Minus,Auto,N0ESQ F,Large,Tone,203.5 Hz,023,Low,Off,Auto,Off,8 8189 CO Douglas Parker Hess Reservoir N0ESQ,1500 Hz
241,447.55000,442.55000,5.00 MHz,Minus,Auto,WA6IFI F,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 8191 CO El Paso Colorado Springs WA6IFI,1500 Hz
242,447.57500,442.57500,5.00 MHz,Minus,Auto,W0CRA FEI,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 264 CO Clear Creek Idaho Springs Squaw Mountain W0CRA,1500 Hz
243,447.60000,442.60000,5.00 MHz,Minus,Auto,KC0VJD YW,Large,Tone,103.5 Hz,023,Low,Off,Auto,Off,8 17703 CO Cheyenne Firstview KC0VJD,1500 Hz
244,447.62500,442.62500,5.00 MHz,Minus,Auto,KE0SJ F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 9771 CO Adams Lochbuie KE0SJ,1500 Hz
245,447.62500,442.62500,5.00 MHz,Minus,Auto,KD0MDP FLEI,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 13294 CO El Paso Falcon Black Forest KD0MDP,1500 Hz
246,447.65000,442.60000,5.00 MHz,Minus,Auto,KC0VJD F,Large,Tone,103.5 Hz,023,Low,Off,Auto,Off,8 18718 CO Lincoln Limon Cedar Point KC0VJD,1500 Hz
247,447.67500,442.67500,5.00 MHz,Minus,Auto,KA0WUC F,Large,T Sql,179.9 Hz,023,Low,Off,Auto,Off,8 8193 CO Teller Woodland Park KA0WUC,1500 Hz
248,447.70000,442.70000,5.00 MHz,Minus,Auto,W0UPS F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 5853 CO Larimer Fort Collins Buckhorn Mountain W0UPS,1500 Hz
249,447.72500,442.72500,5.00 MHz,Minus,Auto,K0NR F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 183 CO El Paso Monument Monument Hill K0NR,1500 Hz
250,447.72500,442.72500,5.00 MHz,Minus,Auto,W7RF F,Large,Tone,131.8 Hz,023,Low,Off,Auto,Off,8 8194 CO Larimer Fort Collins W7RF,1500 Hz
251,447.75000,442.75000,5.00 MHz,Minus,Auto,WD0EKR FI,Large,T Sql,103.5 Hz,023,Low,Off,Auto,Off,8 32 CO Fremont Canon City Fremont Peak WD0EKR,1500 Hz
252,447.75000,442.75000,5.00 MHz,Minus,Auto,N0SZ FI,Large,T Sql,141.3 Hz,023,Low,Off,Auto,Off,8 19 CO Boulder Boulder Lee Hill N0SZ,1500 Hz
253,447.82500,442.82500,5.00 MHz,Minus,Auto,W0TX F,Large,T DCS,100.0 Hz,073,Low,Off,Auto,Off,8 5805 CO Jefferson Lakewood St Anthony Medical Campus W0TX,1500 Hz
254,447.85000,442.85000,5.00 MHz,Minus,Auto,AC0KQ FL,Large,T Sql,141.3 Hz,023,Low,Off,Auto,Off,8 9580 CO Clear Creek Evergreen Saddleback Mountain AC0KQ,1500 Hz
255,447.87500,442.87500,5.00 MHz,Minus,Auto,N6LXX FL,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 10513 CO Jefferson Morrison Mt. Morrison N6LXX,1500 Hz
256,447.90000,442.90000,5.00 MHz,Minus,Auto,WB0TPT F,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 8195 CO Denver Denver WB0TPT,1500 Hz
257,447.92500,442.92500,5.00 MHz,Minus,Auto,K0FEZ F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 8196 CO Denver Denver K0FEZ,1500 Hz
258,447.97500,442.97500,5.00 MHz,Minus,Auto,K0JSC FLEI,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 7185 CO Fremont Canon City Colorado K0JSC,1500 Hz
259,447.97500,442.97500,5.00 MHz,Minus,Auto,W0CRA F,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 20 CO Boulder Boulder Eldorado Mountain W0CRA,1500 Hz
260,448.00000,443.00000,5.00 MHz,Minus,Auto,KC0CVU F,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 269 CO El Paso Colorado Springs Cheyenne Mountain KC0CVU,1500 Hz
261,448.02500,443.02500,5.00 MHz,Minus,Auto,W0UPS Y,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 3621 CO Larimer Loveland Budweiser Event Center W0UPS,1500 Hz
262,448.07500,443.07500,5.00 MHz,Minus,Auto,N5EHP F,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 91 CO Denver Denver N5EHP,1500 Hz
263,448.10000,443.10000,5.00 MHz,Minus,Auto,KC0CVU F,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 53 CO El Paso Colorado Springs Cheyenne Mountain KC0CVU,1500 Hz
264,448.12500,443.12500,5.00 MHz,Minus,Auto,N0PYY F,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 143 CO Jefferson Golden N0PYY,1500 Hz
265,448.15000,443.15000,5.00 MHz,Minus,Auto,KB7SWR F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,56 20 WY Laramie Cheyenne KB7SWR,1500 Hz
266,448.15000,443.15000,5.00 MHz,Minus,Auto,KB0TUC F,Large,T Sql,103.5 Hz,023,Low,Off,Auto,Off,8 248 CO Custer Westcliffe KB0TUC,1500 Hz
267,448.15000,443.15000,5.00 MHz,Minus,Auto,WE0FUN FLE,Large,T Sql,141.3 Hz,023,Low,Off,Auto,Off,8 9765 CO Denver Denver Green Valley Ranch WE0FUN,1500 Hz
268,448.22500,443.22500,5.00 MHz,Minus,Auto,N0SZ F,Large,T Sql,141.3 Hz,023,Low,Off,Auto,Off,8 8197 CO Clear Creek Idaho Springs Squaw Mountain N0SZ,1500 Hz
269,448.25000,443.25000,5.00 MHz,Minus,Auto,N0KG F,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 8198 CO El Paso Colorado Springs Broadmoor Area N0KG,1500 Hz
270,448.27500,443.27500,5.00 MHz,Minus,Auto,W0BG F,Large,Tone,156.7 Hz,023,Low,Off,Auto,Off,8 8199 CO Arapahoe Aurora W0BG,1500 Hz
271,448.30000,443.30000,5.00 MHz,Minus,Auto,AA0L F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 8200 CO El Paso Colorado Springs AA0L,1500 Hz
272,448.32500,443.32500,5.00 MHz,Minus,Auto,WB7UPS F,Large,Tone,110.9 Hz,023,Low,Off,Auto,Off,8 8251 CO Larimer Wellington WB7UPS,1500 Hz
273,448.35000,443.35000,5.00 MHz,Minus,Auto,KD0SSP Y,Large,Tone,225.7 Hz,023,Low,Off,Auto,Off,8 17349 CO Jefferson Lakewood Moffat Treatment Plant KD0SSP,1500 Hz
274,448.40000,443.40000,5.00 MHz,Minus,Auto,N0ZUQ F,Large,Tone,94.8 Hz,023,Low,Off,Auto,Off,8 8202 CO Arapahoe Aurora N0ZUQ,1500 Hz
275,448.40000,443.40000,5.00 MHz,Minus,Auto,KE0VH FW,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 18892 CO Arapahoe Aurora 225 and Parker Road KE0VH,1500 Hz
276,448.42500,443.42500,5.00 MHz,Minus,Auto,W0CRA F,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 16547 CO Douglas Larkspur Westcreek W0CRA,1500 Hz
277,448.45000,443.45000,5.00 MHz,Minus,Auto,KB0SRJ F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 54 CO El Paso Colorado Springs Pikes Peak KB0SRJ,1500 Hz
278,448.47500,443.47500,5.00 MHz,Minus,Auto,KC0KWD FI,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 158 CO Weld Greeley KC0KWD,1500 Hz
279,448.50000,443.50000,5.00 MHz,Minus,Auto,KB0UDD F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 92 CO Denver Aurora Smokey Hill KB0UDD,1500 Hz
280,448.52500,443.52500,5.00 MHz,Minus,Auto,N0EPA FE,Large,Tone,151.4 Hz,023,Low,Off,Auto,Off,8 176 CO Boulder Longmont N0EPA,1500 Hz
281,448.55000,443.55000,5.00 MHz,Minus,Auto,W0KIZ F,Large,Tone,82.5 Hz,023,Low,Off,Auto,Off,8 93 CO Denver Denver W0KIZ,1500 Hz
282,448.57500,443.57500,5.00 MHz,Minus,Auto,WZ0N F,Large,T Sql,103.5 Hz,023,Low,Off,Auto,Off,8 9840 CO Park Hartsel WZ0N,1500 Hz
283,448.60000,443.60000,5.00 MHz,Minus,Auto,W0MOG F,Large,Tone,114.8 Hz,023,Low,Off,Auto,Off,8 55 CO El Paso Colorado Springs W0MOG,1500 Hz
284,448.62500,443.62500,5.00 MHz,Minus,Auto,W0TX F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 112 CO Jefferson Golden Centennial Cone W0TX,1500 Hz
285,448.65000,443.65000,5.00 MHz,Minus,Auto,NX0G F,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 251 CO Teller Woodland Park NX0G,1500 Hz
286,448.67500,443.67500,5.00 MHz,Minus,Auto,W0CFI F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 94 CO Denver Idaho Springs Squaw Mountain W0CFI,1500 Hz
287,448.70000,443.70000,5.00 MHz,Minus,Auto,WQ8M F,Large,Tone,146.2 Hz,023,Low,Off,Auto,Off,8 274 CO Douglas Parker WQ8M,1500 Hz
288,448.72500,443.72500,5.00 MHz,Minus,Auto,KA0TTF F,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 56 CO El Paso Colorado Springs Fillmore Hill KA0TTF,1500 Hz
289,448.75000,443.75000,5.00 MHz,Minus,Auto,N0ELY F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 8204 CO Jefferson Lakewood N0ELY,1500 Hz
290,448.80000,443.80000,5.00 MHz,Minus,Auto,W0ENO FE,Large,T Sql,88.5 Hz,023,Low,Off,Auto,Off,8 177 CO Boulder Longmont W0ENO,1500 Hz
291,448.80000,443.80000,5.00 MHz,Minus,Auto,KB0SRJ F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 57 CO El Paso Colorado Springs ~2 mi ENE USAFA North Gate KB0SRJ,1500 Hz
292,448.82500,443.82500,5.00 MHz,Minus,Auto,WN7ANT YW,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 16032 CO Arapahoe Aurora WN7ANT,1500 Hz
293,448.82500,443.82500,5.00 MHz,Minus,Auto,KB5ITS F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 18465 CO Montrose Montrose Raspberry KB5ITS,1500 Hz
294,448.85000,443.85000,5.00 MHz,Minus,Auto,K0IBM F,Large,T Sql,88.5 Hz,023,Low,Off,Auto,Off,8 136 CO Jefferson Golden Guy Hill K0IBM,1500 Hz
295,448.90000,443.90000,5.00 MHz,Minus,Auto,W0DK F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 10 CO Boulder Boulder Table Mesa W0DK,1500 Hz
296,448.92500,443.92500,5.00 MHz,Minus,Auto,W0LMA F,Large,Tone,131.8 Hz,023,Low,Off,Auto,Off,8 26 CO Boulder Broomfield W0LMA,1500 Hz
297,448.95000,443.95000,5.00 MHz,Minus,Auto,Black Forest YS,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 17551 CO El Paso Black Forest,1500 Hz
298,448.97500,443.97500,5.00 MHz,Minus,Auto,K0JSC FLEI,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 7994 CO Pueblo Pueblo West K0JSC,1500 Hz
299,448.97500,443.97500,5.00 MHz,Minus,Auto,W0GV FL,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 137 CO Jefferson Golden W0GV,1500 Hz
300,449.00000,444.00000,5.00 MHz,Minus,Auto,WB0WDF F,Large,T Sql,67.0 Hz,023,Low,Off,Auto,Off,8 33 CO Fremont Canon City eightmile Mountain WB0WDF,1500 Hz
301,449.00000,444.00000,5.00 MHz,Minus,Auto,WR0AEN F,Large,T Sql,136.5 Hz,023,Low,Off,Auto,Off,8 8250 CO Clear Creek Idaho Springs Squaw Mountain WR0AEN,1500 Hz
302,449.02500,444.02500,5.00 MHz,Minus,Auto,KA0WUC F,Large,Tone,141.3 Hz,023,Low,Off,Auto,Off,8 252 CO Teller Woodland Park KA0WUC,1500 Hz
303,449.05000,444.05000,5.00 MHz,Minus,Auto,WG0N F,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 95 CO Denver Idaho Springs Squaw Mountain WG0N,1500 Hz
304,449.20000,444.20000,5.00 MHz,Minus,Auto,KZ0DEM FEI,Large,T Sql,118.8 Hz,023,Low,Off,Auto,Off,8 4588 CO Baca Springfield KZ0DEM,1500 Hz
305,449.22500,444.22500,5.00 MHz,Minus,Auto,N0SZ F,Large,T Sql,141.3 Hz,023,Low,Off,Auto,Off,8 97 CO Gilpin Denver Thorodin Mountain N0SZ,1500 Hz
