Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Show Name,Tone Mode,CTCSS,DCS,Tx Power,Skip,Step,Clock Shift,Comment,User CTCSS
48,146.52000,146.52000,,Simplex,Auto,FM Voice ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Voice,1500 Hz
49,146.53500,146.53500,,Simplex,Auto,FM Voice ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Voice,1500 Hz
50,146.55000,146.55000,,Simplex,Auto,FM Voice ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Voice,1500 Hz
51,146.56500,146.56500,,Simplex,Auto,FM Voice ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Voice,1500 Hz
52,146.58000,146.58000,,Simplex,Auto,FM Voice ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Voice,1500 Hz
53,146.59500,146.59500,,Simplex,Auto,FM Voice ,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Voice,1500 Hz
54,146.61000,146.01000,600 kHz,Minus,Auto,K7SDC FEI,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 60 UT San Juan Monticello Abajo Peak K7SDC,1500 Hz
55,146.61000,146.01000,600 kHz,Minus,Auto,KB5ITS F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,35 18461 NM San Juan Aztec Hottel Hill KB5ITS,1500 Hz
56,146.61000,146.01000,600 kHz,Minus,Auto,K0RV F,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 256 CO Eagle Vail Bald Mountain K0RV,1500 Hz
57,146.61000,146.01000,600 kHz,Minus,Auto,N0JSP F,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 188 CO Archuleta Pagosa Springs Oakbrush Hill N0JSP,1500 Hz
58,146.62500,146.02500,600 kHz,Minus,Auto,W0UPS F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 246 CO Larimer Fort Collins Buckhorn Mountain W0UPS,1500 Hz
59,146.64000,146.04000,600 kHz,Minus,Auto,N0KM FL,Large,T Sql,77.0 Hz,023,Low,Off,Auto,Off,8 14200 CO Rio Grande Center N0KM,1500 Hz
60,146.64000,146.04000,600 kHz,Minus,Auto,N0PUF F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 77 CO Jefferson Golden Centennial Cone N0PUF,1500 Hz
61,146.65500,146.05500,600 kHz,Minus,Auto,K0ST F,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 192 CO Pueblo Pueblo Pueblo K0ST,1500 Hz
62,146.67000,146.07000,600 kHz,Minus,Auto,K0EP F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 113 CO La Plata Durango Eagle Pass K0EP,1500 Hz
63,146.67000,146.07000,600 kHz,Minus,Auto,K0CL F,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 211 CO Pitkin Snowmass Village K0CL,1500 Hz
64,146.68500,146.08500,600 kHz,Minus,Auto,NX0G F,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 169 CO Park Lake George Badger Mountain NX0G,1500 Hz
65,146.68500,146.08500,600 kHz,Minus,Auto,N0FH FEI,Large,T Sql,123.0 Hz,023,Low,Off,Auto,Off,8 119 CO Larimer Estes Park N0FH,1500 Hz
66,146.70000,146.10000,600 kHz,Minus,Auto,K0EP F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 116 CO La Plata Durango Missionary Ridge K0EP,1500 Hz
67,146.70000,146.10000,600 kHz,Minus,Auto,W0DK F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 14 CO Boulder Boulder Table Mountain W0DK,1500 Hz
68,146.70000,146.10000,600 kHz,Minus,Auto,WB0QMR FI,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 23 CO Summit Breckenridge WB0QMR,1500 Hz
69,146.71500,146.11500,600 kHz,Minus,Auto,N0JXN F,Large,T Sql,123.0 Hz,023,Low,Off,Auto,Off,8 79 CO Denver Denver N0JXN,1500 Hz
70,146.73000,146.13000,600 kHz,Minus,Auto,W0PHC F,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,8 247 CO Huerfano Walsenburg N Rattlesnake Butte W0PHC,1500 Hz
71,146.73000,146.13000,600 kHz,Minus,Auto,K0DK FE,Large,T Sql,91.5 Hz,023,Low,Off,Auto,Off,8 15 CO Boulder Boulder K0DK,1500 Hz
72,146.74000,146.14000,600 kHz,Minus,Auto,NM5SJ F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,35 43 NM San Juan Aztec NM5SJ,1500 Hz
73,146.74500,146.14500,600 kHz,Minus,Auto,W0LSD F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 184 CO Chaffee Nathrop W0LSD,1500 Hz
74,146.76000,146.16000,600 kHz,Minus,Auto,KF5PFO F,Large,Tone,67.0 Hz,023,Low,Off,Auto,Off,35 19 NM Rio Arriba Tres Piedras San Antonio Mountain KF5PFO,1500 Hz
75,146.76000,146.16000,600 kHz,Minus,Auto,K7QEQ F,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 13042 UT Grand Moab Bald Mesa K7QEQ,1500 Hz
76,146.76000,146.16000,600 kHz,Minus,Auto,KB5ITS F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,35 84 NM San Juan Farmington KB5ITS,1500 Hz
77,146.76000,146.16000,600 kHz,Minus,Auto,W0IA F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 16 CO Boulder Boulder Gunbarrel Hill W0IA,1500 Hz
78,146.76000,146.16000,600 kHz,Minus,Auto,N0SWE FE,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 200 CO Garfield Rifle N0SWE,1500 Hz
79,146.76000,146.16000,600 kHz,Minus,Auto,KC0CVU F,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 41 CO El Paso Colorado Springs Cheyenne Mountain KC0CVU,1500 Hz
80,146.79000,146.19000,600 kHz,Minus,Auto,W0PHC F,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,8 193 CO Pueblo Pueblo Baculite Mesa W0PHC,1500 Hz
81,146.79000,146.19000,600 kHz,Minus,Auto,KD5OPD F,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 7953 CO Montrose Montrose KD5OPD,1500 Hz
82,146.82000,146.22000,600 kHz,Minus,Auto,NM5SJ F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,4 72 AZ Apache Red Rock Roof Butte NM5SJ,1500 Hz
83,146.82000,146.22000,600 kHz,Minus,Auto,W0GJT FL,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 261 CO Mesa Grand Junction 9 Mile Hwy 141 Unaweep W0GJT,1500 Hz
84,146.82000,146.22000,600 kHz,Minus,Auto,KA0YDW F,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 145 CO Grand Granby KA0YDW,1500 Hz
85,146.85000,146.25000,600 kHz,Minus,Auto,KB0VJJ F,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,8 129 CO Garfield Glenwood Springs Sunlight Peak KB0VJJ,1500 Hz
86,146.85000,146.25000,600 kHz,Minus,Auto,K5WXI F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,35 85 NM San Juan Farmington K5WXI,1500 Hz
87,146.85000,146.25000,600 kHz,Minus,Auto,AD0TP F,Large,Tone,156.7 Hz,023,Low,Off,Auto,Off,8 42 CO El Paso Colorado Springs AD0TP,1500 Hz
88,146.88000,146.28000,600 kHz,Minus,Auto,N0PUF F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 80 CO Jefferson Centennial Warren Mountain N0PUF,1500 Hz
89,146.88000,146.28000,600 kHz,Minus,Auto,W5PDO F,Large,None,100.0 Hz,023,Low,Off,Auto,Off,35 194 NM Los Alamos Los Alamos Barranca Mesa W5PDO,1500 Hz
90,146.88000,146.28000,600 kHz,Minus,Auto,KI0G F,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 130 CO Garfield Glenwood Springs Sunlight Peak KI0G,1500 Hz
91,146.89500,146.29500,600 kHz,Minus,Auto,AB0PC FL,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 7 CO Park Bailey Dick Mountain AB0PC,1500 Hz
92,146.90000,146.30000,600 kHz,Minus,Auto,K7QEQ F,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 48 UT Grand Moab K7QEQ,1500 Hz
93,146.91000,146.31000,600 kHz,Minus,Auto,KC0UUX F,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 12442 CO Montrose Montrose KC0UUX,1500 Hz
94,146.91000,146.31000,600 kHz,Minus,Auto,W0JZ F,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 13368 CO Boulder Gold Hill W0JZ,1500 Hz
95,146.91000,146.31000,600 kHz,Minus,Auto,K0IRP F,Large,T Sql,151.4 Hz,023,Low,Off,Auto,Off,8 43 CO El Paso Colorado Springs K0IRP,1500 Hz
96,146.92000,146.32000,600 kHz,Minus,Auto,K5WXI F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,35 50 NM San Juan Bloomfield K5WXI,1500 Hz
97,146.92000,146.32000,600 kHz,Minus,Auto,W7BYU FE,Large,Tone,136.5 Hz,023,Low,Off,Auto,Off,49 281 UT Duchesne Roosevelt W7BYU,1500 Hz
98,146.92500,146.32500,600 kHz,Minus,Auto,WA0JS F,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 63 CO Mineral Creede WA0JS,1500 Hz
99,146.94000,146.34000,600 kHz,Minus,Auto,W0WYX F,Large,T Sql,103.5 Hz,023,Low,Off,Auto,Off,8 81 CO Clear Creek Idaho Springs Squaw Mountain W0WYX,1500 Hz
100,146.94000,146.34000,600 kHz,Minus,Auto,W0RRZ F,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 151 CO Mesa Grand Junction Black Ridge (Above Colorado Ntl Monument) W0RRZ,1500 Hz
101,146.96000,146.36000,600 kHz,Minus,Auto,W7WAC F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,49 218 UT San Juan Page (AZ) Navajo Mountain W7WAC,1500 Hz
102,146.97000,146.37000,600 kHz,Minus,Auto,KB0SRJ F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 44 CO El Paso Colorado Springs Pikes Peak KB0SRJ,1500 Hz
103,146.98500,146.38500,600 kHz,Minus,Auto,K0FEZ FI,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 82 CO Denver Golden Centennial Cone K0FEZ,1500 Hz
104,147.00000,147.60000,600 kHz,Plus,Auto,KB5ITS F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,35 86 NM San Juan Farmington College Hill KB5ITS,1500 Hz
105,147.01500,147.61500,600 kHz,Plus,Auto,NX0G F,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 65 CO Teller Cripple Creek NX0G,1500 Hz
106,147.04000,147.64000,600 kHz,Plus,Auto,W7BAR F,Large,Tone,136.5 Hz,023,Low,Off,Auto,Off,49 181 UT Uintah Vernal Grizzly Ridge W7BAR,1500 Hz
107,147.04000,147.64000,600 kHz,Plus,Auto,NM5EM F,Large,Tone,141.3 Hz,023,Low,Off,Auto,Off,35 15632 NM Rio Arriba Abiquiu Cerro Pelon NM5EM,1500 Hz
108,147.04500,147.64500,600 kHz,Plus,Auto,K0ML F,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 185 CO Adams Northglenn K0ML,1500 Hz
109,147.06000,147.66000,600 kHz,Plus,Auto,KB0TUC F,Large,T Sql,77.0 Hz,023,Low,Off,Auto,Off,8 7189 CO Custer Westcliffe KB0TUC,1500 Hz
110,147.06000,147.66000,600 kHz,Plus,Auto,K7SDC FEI,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 54 UT Emery Castle Dale Horn Mountain K7SDC,1500 Hz
111,147.07500,147.67500,600 kHz,Plus,Auto,KB0VJJ F,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,8 166 CO Grand Kremmling Santoy Peak KB0VJJ,1500 Hz
112,147.07500,147.67500,600 kHz,Plus,Auto,N0XLF FE,Large,T Sql,131.8 Hz,023,Low,Off,Auto,Off,8 8740 CO Douglas Palmer Lake Monument Hill N0XLF,1500 Hz
113,147.08000,147.68000,600 kHz,Plus,Auto,K7SDC FEI,Large,Tone,136.5 Hz,023,Low,Off,Auto,Off,49 56 UT Wayne Hanksville Ellen Peak K7SDC,1500 Hz
114,147.10000,147.70000,600 kHz,Plus,Auto,KB5ITS F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,35 49 NM San Juan Bloomfield Harris mesa KB5ITS,1500 Hz
115,147.10000,147.70000,600 kHz,Plus,Auto,W7BAR FEI,Large,Tone,136.5 Hz,023,Low,Off,Auto,Off,49 163 UT Uintah Vernal Blue Mountain W7BAR,1500 Hz
116,147.10500,147.70500,600 kHz,Plus,Auto,K0SSI F,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 8175 CO Mesa Grand Junction K0SSI,1500 Hz
117,147.12000,147.72000,600 kHz,Plus,Auto,KF5PFO FE,Large,Tone,67.0 Hz,023,Low,Off,Auto,Off,35 172 NM Taos Taos Picuris Peak KF5PFO,1500 Hz
118,147.12000,147.72000,600 kHz,Plus,Auto,N0ARA F,Large,T Sql,88.5 Hz,023,Low,Off,Auto,Off,8 59 CO Jefferson Critchell Critchell Mountain N0ARA,1500 Hz
119,147.12000,147.72000,600 kHz,Plus,Auto,W0VTL F,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 160 CO Gunnison Gunnison W0VTL,1500 Hz
120,147.13500,147.73500,600 kHz,Plus,Auto,KB5ITS F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 11545 CO La Plata Durango Smelter Mountain KB5ITS,1500 Hz
121,147.13500,147.73500,600 kHz,Plus,Auto,AA0L F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 8176 CO El Paso Colorado Springs AA0L,1500 Hz
122,147.14000,147.74000,600 kHz,Plus,Auto,NM5ML F,Large,Tone,67.0 Hz,023,Low,Off,Auto,Off,35 11288 NM Taos Taos Ski Valley NM5ML,1500 Hz
123,147.14000,147.74000,600 kHz,Plus,Auto,K7SDC FEI,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 57 UT Emery Castle Dale Cedar Mountain K7SDC,1500 Hz
124,147.15000,147.75000,600 kHz,Plus,Auto,KB5ITS F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 8177 CO La Plata Ignacio Spring Creek KB5ITS,1500 Hz
125,147.15000,147.75000,600 kHz,Plus,Auto,W0CBI F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 133 CO Jefferson Golden Guy Hill W0CBI,1500 Hz
126,147.19500,147.79500,600 kHz,Plus,Auto,W0LRA F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 179 CO Larimer Loveland Namaqua Hill W0LRA,1500 Hz
127,147.19500,147.79500,600 kHz,Plus,Auto,KC0QXX F,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 3745 CO Delta Cedaredge Cedar Mesa KC0QXX,1500 Hz
128,147.20000,147.80000,600 kHz,Plus,Auto,K7GX FEI,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 10058 UT Carbon Price Wood Hill K7GX,1500 Hz
129,147.21000,147.81000,600 kHz,Plus,Auto,KD0SSP FI,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 9775 CO Jefferson Lakewood Moffat Treatment Plant KD0SSP,1500 Hz
130,147.21000,147.81000,600 kHz,Plus,Auto,KD0H F,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 237 CO Routt Steamboat Springs KD0H,1500 Hz
131,147.22000,147.82000,600 kHz,Plus,Auto,NM5ML F,Large,Tone,67.0 Hz,023,Low,Off,Auto,Off,35 89 NM McKinley Gallup Deza Bluffs NM5ML,1500 Hz
132,147.22000,147.82000,600 kHz,Plus,Auto,NM5ML F,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,35 175 NM Rio Arriba Tres Piedras San Antonio Mountain NM5ML,1500 Hz
133,147.22500,147.82500,600 kHz,Plus,Auto,W0CRA FEI,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,8 83 CO Douglas Larkspur Westcreek W0CRA,1500 Hz
134,147.24000,147.84000,600 kHz,Plus,Auto,NM5ML F,Large,Tone,67.0 Hz,023,Low,Off,Auto,Off,35 66 NM Sandoval Cuba Eureka Mesa NM5ML,1500 Hz
135,147.24000,147.84000,600 kHz,Plus,Auto,KJ0T F,Large,Tone,103.5 Hz,023,Low,Off,Auto,Off,8 3747 CO Pueblo Pueblo KJ0T,1500 Hz
136,147.24000,147.84000,600 kHz,Plus,Auto,N0ZSN F,Large,T Sql,156.7 Hz,023,Low,Off,Auto,Off,8 10827 CO Lake Leadville Quail Mountain N0ZSN,1500 Hz
137,147.26000,147.86000,600 kHz,Plus,Auto,N7PQD F,Large,None,100.0 Hz,023,Low,Off,Auto,Off,49 152 UT Duchesne Duchense N7PQD,1500 Hz
138,147.27000,147.87000,600 kHz,Plus,Auto,Colorado Springs F,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 46 CO El Paso Colorado Springs,1500 Hz
139,147.27000,147.87000,600 kHz,Plus,Auto,W0ENO F,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 175 CO Boulder Longmont W0ENO,1500 Hz
140,147.27000,147.87000,600 kHz,Plus,Auto,KB5ITT F,Large,Tone,127.3 Hz,023,Low,Off,Auto,Off,8 208 CO San Juan Silverton Engineer Mountain KB5ITT,1500 Hz
141,147.28000,147.88000,600 kHz,Plus,Auto,NM5ML F,Large,Tone,67.0 Hz,023,Low,Off,Auto,Off,35 51 NM San Juan Bloomfield Harris Mesa NM5ML,1500 Hz
142,147.28000,147.88000,600 kHz,Plus,Auto,AD7ZW FEI,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,49 14977 UT Duchesne Altamont AD7ZW,1500 Hz
143,147.28500,147.88500,600 kHz,Plus,Auto,KB0VJJ F,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,8 204 CO Chaffee Salida Methodist Mountain KB0VJJ,1500 Hz
144,147.30000,147.90000,600 kHz,Plus,Auto,N0PYY F,Large,T Sql,103.5 Hz,023,Low,Off,Auto,Off,8 84 CO Clear Creek Evergreen Squaw Mountain N0PYY,1500 Hz
145,147.30000,147.90000,600 kHz,Plus,Auto,K0VQ FE,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 131 CO Garfield Glenwood Springs Three Mile Ridge K0VQ,1500 Hz
