Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Show Name,Tone Mode,CTCSS,DCS,Tx Power,Skip,Step,Clock Shift,Comment,User CTCSS
37,440.90000,440.90000,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
38,440.92500,440.92500,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
39,440.95000,440.95000,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
40,440.97500,440.97500,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
41,441.00000,441.00000,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
42,441.02500,441.02500,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
43,441.05000,441.05000,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
44,441.07500,441.07500,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
45,441.10000,441.10000,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
46,441.12500,441.12500,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
47,441.15000,441.15000,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
48,441.17500,441.17500,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
49,441.20000,441.20000,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
50,441.22500,441.22500,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
51,441.25000,441.25000,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
52,441.27500,441.27500,,Simplex,Auto,Mixed,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Mixed,1500 Hz
53,445.70000,445.70000,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
54,445.72500,445.72500,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
55,445.75000,445.75000,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
56,445.77500,445.77500,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
57,445.80000,445.80000,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
58,445.82500,445.82500,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
59,445.85000,445.85000,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
60,445.87500,445.87500,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
61,445.90000,445.90000,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
62,445.92500,445.92500,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
63,445.95000,445.95000,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
64,445.97500,445.97500,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
65,446.00000,446.00000,,Simplex,Auto,FM Calling,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Calling,1500 Hz
66,446.02500,446.02500,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
67,446.05000,446.05000,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
68,446.07500,446.07500,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
69,446.10000,446.10000,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
70,446.12500,446.12500,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
71,446.15000,446.15000,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
72,446.17500,446.17500,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
73,446.20000,446.20000,,Simplex,Auto,Digital Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
74,446.20000,446.20000,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
75,446.21250,446.21250,,Simplex,Auto,Digital Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
76,446.22500,446.22500,,Simplex,Auto,Digital Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
77,446.22500,446.22500,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
78,446.23750,446.23750,,Simplex,Auto,Digital Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
79,446.25000,446.25000,,Simplex,Auto,Digital Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
80,446.25000,446.25000,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
81,446.26250,446.26250,,Simplex,Auto,Digital Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
82,446.27500,446.27500,,Simplex,Auto,Digital Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
83,446.27500,446.27500,,Simplex,Auto,FM Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,FM Simplex,1500 Hz
84,446.28750,446.28750,,Simplex,Auto,Digital Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
85,446.30000,446.30000,,Simplex,Auto,Digital Simplex,Large,None,100.0 Hz,023,Low,Off,Auto,Off,Digital Simplex,1500 Hz
86,447.12500,442.12500,5.00 MHz,Minus,Auto,AA0BF,Large,T Sql,103.5 Hz,023,Low,Off,Auto,Off,8 5336 113.00 CO Park Fairplay Sacramento Mountain AA0BF,1500 Hz
87,147.13500,147.73500,600 kHz,Plus,Auto,AA0L,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 8176 88.00 CO El Paso Colorado Springs AA0L,1500 Hz
88,448.30000,443.30000,5.00 MHz,Minus,Auto,AA0L,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 8200 88.00 CO El Paso Colorado Springs AA0L,1500 Hz
89,146.89500,146.29500,600 kHz,Minus,Auto,AB0PC,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 7 55.00 CO Park Bailey Dick Mountain AB0PC,1500 Hz
90,447.30000,442.30000,5.00 MHz,Minus,Auto,AC0KC,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 8739 45.00 CO Weld Fort Lupton AC0KC,1500 Hz
91,447.85000,442.85000,5.00 MHz,Minus,Auto,AC0KQ,Large,T Sql,141.3 Hz,023,Low,Off,Auto,Off,8 9580 48.00 CO Clear Creek Evergreen Saddleback Mountain AC0KQ,1500 Hz
92,146.85000,146.25000,600 kHz,Minus,Auto,AD0TP,Large,Tone,156.7 Hz,023,Low,Off,Auto,Off,8 42 88.00 CO El Paso Colorado Springs AD0TP,1500 Hz
93,147.28000,147.88000,600 kHz,Plus,Auto,AD7ZW,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,49 14977 466.00 UT Duchesne Altamont AD7ZW,1500 Hz
94,449.37500,444.37500,5.00 MHz,Minus,Auto,AE7TA,Large,None,100.0 Hz,023,Low,Off,Auto,Off,49 18470 533.00 UT Cache Logan Sedgwick Peak AE7TA,1500 Hz
95,146.44500,146.44500,,Simplex,Auto,AG0N,Large,T Sql,88.5 Hz,023,Low,Off,Auto,Off,31 11355 277.00 NE Scotts Bluff Scottsbluff AG0N,1500 Hz
96,448.95000,443.95000,5.00 MHz,Minus,Auto,Black Forest,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 17551 66.00 CO El Paso Black Forest,1500 Hz
97,447.35000,442.35000,5.00 MHz,Minus,Auto,"Cedaredge, Grand",Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 3755 274.00 CO Delta Cedaredge Grand Mesa,1500 Hz
98,147.27000,147.87000,600 kHz,Plus,Auto,Colorado Springs,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 46 88.00 CO El Paso Colorado Springs,1500 Hz
99,449.20000,444.20000,5.00 MHz,Minus,Auto,Glade Park,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 18392 339.00 CO Mesa Glade Park,1500 Hz
100,147.37500,147.97500,600 kHz,Plus,Auto,K0BV,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 8180 275.00 CO Las Animas Trinidad Raton Pass K0BV,1500 Hz
101,449.67500,444.67500,5.00 MHz,Minus,Auto,K0CGQ,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,8 18872 171.00 CO Custer Querida K0CGQ,1500 Hz
102,146.67000,146.07000,600 kHz,Minus,Auto,K0CL,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 211 181.00 CO Pitkin Snowmass Village K0CL,1500 Hz
103,449.40000,444.40000,5.00 MHz,Minus,Auto,K0DK,Large,Tone,91.5 Hz,023,Low,Off,Auto,Off,8 21 54.00 CO Boulder Boulder K0DK,1500 Hz
104,146.73000,146.13000,600 kHz,Minus,Auto,K0DK,Large,T Sql,91.5 Hz,023,Low,Off,Auto,Off,8 15 56.00 CO Boulder Boulder K0DK,1500 Hz
105,449.92500,444.92500,5.00 MHz,Minus,Auto,K0EB,Large,T Sql,114.8 Hz,023,Low,Off,Auto,Off,8 8216 49.00 CO Weld Hudson K0EB,1500 Hz
106,444.00000,449.00000,5.00 MHz,Plus,Auto,K0ECT,Large,T Sql,141.3 Hz,023,Low,Off,Auto,Off,20 4086 315.00 KS Hamilton Syracuse K0ECT,1500 Hz
107,449.72500,444.72500,5.00 MHz,Minus,Auto,K0ELK,Large,Tone,179.9 Hz,023,Low,Off,Auto,Off,8 35 209.00 CO Garfield Carbondale Four Mile Ridge K0ELK,1500 Hz
108,146.70000,146.10000,600 kHz,Minus,Auto,K0EP,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 116 354.00 CO La Plata Durango Missionary Ridge K0EP,1500 Hz
109,146.67000,146.07000,600 kHz,Minus,Auto,K0EP,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 113 366.00 CO La Plata Durango Eagle Pass K0EP,1500 Hz
110,449.85000,444.85000,5.00 MHz,Minus,Auto,K0EP,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 11546 369.00 CO La Plata Durango K0EP,1500 Hz
111,447.92500,442.92500,5.00 MHz,Minus,Auto,K0FEZ,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 8196 15.00 CO Denver Denver K0FEZ,1500 Hz
112,146.98500,146.38500,600 kHz,Minus,Auto,K0FEZ,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 82 42.00 CO Denver Golden Centennial Cone K0FEZ,1500 Hz
113,448.85000,443.85000,5.00 MHz,Minus,Auto,K0IBM,Large,T Sql,88.5 Hz,023,Low,Off,Auto,Off,8 136 41.00 CO Jefferson Golden Guy Hill K0IBM,1500 Hz
114,146.91000,146.31000,600 kHz,Minus,Auto,K0IRP,Large,T Sql,151.4 Hz,023,Low,Off,Auto,Off,8 43 88.00 CO El Paso Colorado Springs K0IRP,1500 Hz
115,447.35000,442.35000,5.00 MHz,Minus,Auto,K0IRP,Large,Tone,151.4 Hz,023,Low,Off,Auto,Off,8 50 88.00 CO El Paso Colorado Springs K0IRP,1500 Hz
116,447.25000,442.25000,5.00 MHz,Minus,Auto,K0JSC,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 8879 135.00 CO Fremont Canon City Fremont Peak K0JSC,1500 Hz
117,447.97500,442.97500,5.00 MHz,Minus,Auto,K0JSC,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 7185 136.00 CO Fremont Canon City Colorado K0JSC,1500 Hz
118,448.97500,443.97500,5.00 MHz,Minus,Auto,K0JSC,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 7994 148.00 CO Pueblo Pueblo West K0JSC,1500 Hz
119,447.27500,442.27500,5.00 MHz,Minus,Auto,K0JSC,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 9527 157.00 CO Pueblo Pueblo Metro K0JSC,1500 Hz
120,449.97500,444.97500,5.00 MHz,Minus,Auto,K0JSC,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 13510 163.00 CO Chaffee Salida Methodist Mountain K0JSC,1500 Hz
121,449.97500,444.97500,5.00 MHz,Minus,Auto,K0JSC,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 5369 181.00 CO Pueblo Pueblo Cedarwood K0JSC,1500 Hz
122,147.04500,147.64500,600 kHz,Plus,Auto,K0ML,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 185 30.00 CO Adams Northglenn K0ML,1500 Hz
123,447.72500,442.72500,5.00 MHz,Minus,Auto,K0NR,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,8 183 60.00 CO El Paso Monument Monument Hill K0NR,1500 Hz
124,449.72500,444.72500,5.00 MHz,Minus,Auto,K0OJ,Large,Tone,127.3 Hz,023,Low,Off,Auto,Off,8 159 88.00 CO Weld Greeley UNC K0OJ,1500 Hz
125,447.22500,442.22500,5.00 MHz,Minus,Auto,K0PRA,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 18248 17.00 CO Arapahoe Parker K0PRA,1500 Hz
126,146.61000,146.01000,600 kHz,Minus,Auto,K0RV,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 256 125.00 CO Eagle Vail Bald Mountain K0RV,1500 Hz
127,449.62500,444.62500,5.00 MHz,Minus,Auto,K0SLV,Large,Tone,94.8 Hz,023,Low,Off,Auto,Off,8 18580 251.00 CO Rio Grande Monte Vista K0SLV,1500 Hz
128,147.39000,147.99000,600 kHz,Plus,Auto,K0SNO,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 259 209.00 CO Garfield Carbondale Four Mile Ridge K0SNO,1500 Hz
129,147.10500,147.70500,600 kHz,Plus,Auto,K0SSI,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 8175 321.00 CO Mesa Grand Junction K0SSI,1500 Hz
130,146.65500,146.05500,600 kHz,Minus,Auto,K0ST,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 192 155.00 CO Pueblo Pueblo Pueblo K0ST,1500 Hz
131,449.25000,444.25000,5.00 MHz,Minus,Auto,K0UPS,Large,T Sql,123.0 Hz,023,Low,Off,Auto,Off,8 9583 98.00 CO Elbert Cedar Point K0UPS,1500 Hz
132,447.05000,442.05000,5.00 MHz,Minus,Auto,K0VQ,Large,T Sql,136.5 Hz,023,Low,Off,Auto,Off,8 260 174.00 CO Pitkin Aspen Aspen Mountain K0VQ,1500 Hz
133,447.15000,442.15000,5.00 MHz,Minus,Auto,K0VQ,Large,Tone,136.5 Hz,023,Low,Off,Auto,Off,8 6009 190.00 CO Garfield Carbondale Missouri Heights K0VQ,1500 Hz
134,147.30000,147.90000,600 kHz,Plus,Auto,K0VQ,Large,Tone,107.2 Hz,023,Low,Off,Auto,Off,8 131 208.00 CO Garfield Glenwood Springs Three Mile Ridge K0VQ,1500 Hz
135,449.45000,444.45000,5.00 MHz,Minus,Auto,K1DUN,Large,Tone,103.5 Hz,023,Low,Off,Auto,Off,8 99 52.00 CO Clear Creek Idaho Springs Squaw Mountain K1DUN,1500 Hz
136,449.95000,444.95000,5.00 MHz,Minus,Auto,K5GF,Large,None,100.0 Hz,023,Low,Off,Auto,Off,8 161 213.00 CO Gunnison Gunnison K5GF,1500 Hz
137,146.92000,146.32000,600 kHz,Minus,Auto,K5WXI,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,35 50 422.00 NM San Juan Bloomfield K5WXI,1500 Hz
138,146.85000,146.25000,600 kHz,Minus,Auto,K5WXI,Large,T Sql,100.0 Hz,023,Low,Off,Auto,Off,35 85 434.00 NM San Juan Farmington K5WXI,1500 Hz
139,449.00000,444.00000,5.00 MHz,Minus,Auto,K5WY,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,35 87 434.00 NM San Juan Farmington K5WY,1500 Hz
140,147.20000,147.80000,600 kHz,Plus,Auto,K7GX,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 10058 507.00 UT Carbon Price Wood Hill K7GX,1500 Hz
141,448.30000,443.30000,5.00 MHz,Minus,Auto,K7GX,Large,None,100.0 Hz,023,Low,Off,Auto,Off,49 10061 507.00 UT Carbon Price Wood Hill K7GX,1500 Hz
142,145.49000,144.89000,600 kHz,Minus,Auto,K7HEN,Large,Tone,136.5 Hz,023,Low,Off,Auto,Off,49 24 410.00 UT Uintah Vernal Grizzly Ridge K7HEN,1500 Hz
143,146.76000,146.16000,600 kHz,Minus,Auto,K7QEQ,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 13042 401.00 UT Grand Moab Bald Mesa K7QEQ,1500 Hz
144,449.10000,444.10000,5.00 MHz,Minus,Auto,K7QEQ,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,49 52 402.00 UT Grand Moab Bald Mesa K7QEQ,1500 Hz
145,146.90000,146.30000,600 kHz,Minus,Auto,K7QEQ,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 48 418.00 UT Grand Moab K7QEQ,1500 Hz
146,447.10000,442.10000,5.00 MHz,Minus,Auto,K7QEQ,Large,T Sql,107.2 Hz,023,Low,Off,Auto,Off,49 124 443.00 UT San Juan Monticello Abajo Peak K7QEQ,1500 Hz
147,146.61000,146.01000,600 kHz,Minus,Auto,K7SDC,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 60 443.00 UT San Juan Monticello Abajo Peak K7SDC,1500 Hz
148,147.32000,147.92000,600 kHz,Plus,Auto,K7SDC,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 58 467.00 UT Carbon Sunnyside Bruin Point K7SDC,1500 Hz
149,449.05000,444.05000,5.00 MHz,Minus,Auto,K7SDC,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 59 467.00 UT Carbon Sunnyside Bruin Point K7SDC,1500 Hz
150,448.55000,443.55000,5.00 MHz,Minus,Auto,K7SDC,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 274 494.00 UT Emery Castle Dale Cedar Mountain K7SDC,1500 Hz
151,147.14000,147.74000,600 kHz,Plus,Auto,K7SDC,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 57 495.00 UT Emery Castle Dale Cedar Mountain K7SDC,1500 Hz
152,145.31000,144.71000,600 kHz,Minus,Auto,K7SDC,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 55 522.00 UT Carbon Scofield Ford Ridge K7SDC,1500 Hz
153,147.06000,147.66000,600 kHz,Plus,Auto,K7SDC,Large,Tone,88.5 Hz,023,Low,Off,Auto,Off,49 54 539.00 UT Emery Castle Dale Horn Mountain K7SDC,1500 Hz
154,147.08000,147.68000,600 kHz,Plus,Auto,K7SDC,Large,Tone,136.5 Hz,023,Low,Off,Auto,Off,49 56 539.00 UT Wayne Hanksville Ellen Peak K7SDC,1500 Hz
155,447.62500,442.62500,5.00 MHz,Minus,Auto,K7YI,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,49 73 539.00 UT Emery Castle Dale Horn Mountain K7YI,1500 Hz
156,448.72500,443.72500,5.00 MHz,Minus,Auto,KA0TTF,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 56 94.00 CO El Paso Colorado Springs Fillmore Hill KA0TTF,1500 Hz
157,145.41500,144.81500,600 kHz,Minus,Auto,KA0WUC,Large,Tone,179.9 Hz,023,Low,Off,Auto,Off,8 249 72.00 CO Teller Woodland Park KA0WUC,1500 Hz
158,447.67500,442.67500,5.00 MHz,Minus,Auto,KA0WUC,Large,T Sql,179.9 Hz,023,Low,Off,Auto,Off,8 8193 72.00 CO Teller Woodland Park KA0WUC,1500 Hz
159,449.02500,444.02500,5.00 MHz,Minus,Auto,KA0WUC,Large,Tone,141.3 Hz,023,Low,Off,Auto,Off,8 252 72.00 CO Teller Woodland Park KA0WUC,1500 Hz
160,146.82000,146.22000,600 kHz,Minus,Auto,KA0YDW,Large,Tone,123.0 Hz,023,Low,Off,Auto,Off,8 145 103.00 CO Grand Granby KA0YDW,1500 Hz
161,449.32500,444.32500,5.00 MHz,Minus,Auto,KA4EPS,Large,T Sql,103.5 Hz,023,Low,Off,Auto,Off,8 9503 72.00 CO Teller Woodland Park Paradise Pines KA4EPS,1500 Hz
162,442.00000,447.00000,5.00 MHz,Plus,Auto,KA5BIW,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,35 15608 433.00 NM Los Alamos Los Alamos KA5BIW,1500 Hz
163,448.80000,443.80000,5.00 MHz,Minus,Auto,KB0SRJ,Large,Tone,100.0 Hz,023,Low,Off,Auto,Off,8 57 67.00 CO El Paso Colorado Springs ~2 mi ENE USAFA North Gate KB0SRJ,1500 Hz
