Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
27,147.10000,147.70000,600 kHz,+DUP,FM,W7BAR,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,49 163 371.00 UT Uintah Vernal Blue Mountain W7BAR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
28,449.90000,444.90000,5.00 MHz,-DUP,FM,W7BAR,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,49 13408 386.00 UT Uintah Vernal Uintah County EOC W7BAR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
29,145.49000,144.89000,600 kHz,-DUP,FM,W7BYU,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,49 13041 449.00 UT Duchesne Myton Flat Top W7BYU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
30,146.92000,146.32000,600 kHz,-DUP,FM,W7BYU,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,49 281 371.00 UT Duchesne Roosevelt W7BYU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
31,449.70000,444.70000,5.00 MHz,-DUP,FM,W7BYU,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,49 182 371.00 UT Uintah Vernal W7BYU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
32,145.43000,144.83000,600 kHz,-DUP,FM,W7CEU,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 78 507.00 UT Carbon Price Wood Hill W7CEU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
33,448.30000,443.30000,5.00 MHz,-DUP,FM,W7CEU,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,49 2765 507.00 UT Carbon Price Wood Hill W7CEU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
34,449.92500,444.92500,5.00 MHz,-DUP,FM,W7CWI,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 183 595.00 UT San Juan Page (AZ) Navajo Mountain W7CWI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
35,447.72500,442.72500,5.00 MHz,-DUP,FM,W7RF,Tone,131.8 Hz,131.8 Hz,023,Both N,Off,8 8194 98.00 CO Larimer Fort Collins W7RF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
36,146.96000,146.36000,600 kHz,-DUP,FM,W7WAC,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 218 595.00 UT San Juan Page (AZ) Navajo Mountain W7WAC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
37,449.95000,444.95000,5.00 MHz,-DUP,FM,W9SL,T Sql,77.0 Hz,77.0 Hz,023,Both N,Off,8 8743 13.00 CO Arapahoe Aurora W9SL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
38,147.10500,147.70500,600 kHz,+DUP,FM,WA0DE,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 12167 82.00 CO Elbert Simla WA0DE,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
39,146.92500,146.32500,600 kHz,-DUP,FM,WA0JS,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 63 265.00 CO Mineral Creede WA0JS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
40,145.29500,144.69500,600 kHz,-DUP,FM,WA0JTB,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 238 181.00 CO Logan Sterling CO WA0JTB,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
41,444.60000,449.60000,5.00 MHz,+DUP,FM,WA0VJR,Tone,146.2 Hz,146.2 Hz,023,Both N,Off,20 3559 295.00 KS Wallace Wallace WA0VJR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
42,447.45000,442.45000,5.00 MHz,-DUP,FM,WA4CCC,Tone,103.5 Hz,103.5 Hz,023,Both N,Off,8 3756 85.00 CO Grand Winter Park WA4CCC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
43,447.20000,442.20000,5.00 MHz,-DUP,FM,WA4HND,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 69 277.00 CO Montrose Montrose Waterdog Peak WA4HND,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
44,449.30000,444.30000,5.00 MHz,-DUP,FM,WA4HND,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 154 296.00 CO Mesa Grand Junction Grand Mesa WA4HND,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
45,449.57500,444.57500,5.00 MHz,-DUP,FM,WA4HND,T Sql,131.8 Hz,131.8 Hz,023,Both N,Off,8 155 337.00 CO Mesa Grand Junction Black Ridge WA4HND,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
46,449.80000,444.80000,5.00 MHz,-DUP,FM,WA4HND,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 253 272.00 CO Garfield Parachute Mount Callahan WA4HND,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
47,449.85000,444.85000,5.00 MHz,-DUP,FM,WA4HND,T Sql,131.8 Hz,131.8 Hz,023,Both N,Off,8 13637 209.00 CO Garfield Glenwood Springs Lookout Mountain WA4HND,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
48,145.43000,144.83000,600 kHz,-DUP,FM,WA6IFI,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 239 295.00 CO Las Animas Trinidad Raton Pass WA6IFI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
49,447.55000,442.55000,5.00 MHz,-DUP,FM,WA6IFI,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,8 8191 88.00 CO El Paso Colorado Springs WA6IFI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
50,146.88000,146.28000,600 kHz,-DUP,FM,WA7SNU,None,100.0 Hz,100.0 Hz,023,Both N,Off,56 47 270.00 WY Platte Wheatland WA7SNU,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
51,448.60000,443.60000,5.00 MHz,-DUP,FM,WA7VHF,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 11827 595.00 UT San Juan Page Navajo Mountain WA7VHF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
52,146.70000,146.10000,600 kHz,-DUP,FM,WB0QMR,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 23 99.00 CO Summit Breckenridge WB0QMR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
53,145.28000,144.68000,600 kHz,-DUP,FM,WB0SLW,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 18707 155.00 CO Pueblo Pueblo WB0SLW,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
54,447.90000,442.90000,5.00 MHz,-DUP,FM,WB0TPT,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 8195 15.00 CO Denver Denver WB0TPT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
55,53.03000,51.33000,,-DUP,FM,WB0WDF,T Sql,88.5 Hz,88.5 Hz,023,Both N,Off,8 29 135.00 CO Fremont Canon City Fremont Peak WB0WDF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
56,145.46000,144.86000,600 kHz,-DUP,FM,WB0WDF,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,8 64 101.00 CO Teller Cripple Creek WB0WDF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
57,447.40000,442.40000,5.00 MHz,-DUP,FM,WB0WDF,Tone,67.0 Hz,67.0 Hz,023,Both N,Off,8 66 101.00 CO Teller Cripple Creek WB0WDF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
58,449.00000,444.00000,5.00 MHz,-DUP,FM,WB0WDF,T Sql,67.0 Hz,67.0 Hz,023,Both N,Off,8 33 127.00 CO Fremont Canon City eightmile Mountain WB0WDF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
59,146.74000,146.14000,600 kHz,-DUP,FM,WB7CBS,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,49 253 466.00 UT Duchesne Altamont WB7CBS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
60,444.12500,449.12500,5.00 MHz,+DUP,FM,WB7GR,T Sql,114.8 Hz,114.8 Hz,023,Both N,Off,31 110 252.00 NE Scotts Bluff Scottsbluff Stage Hill WB7GR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
61,448.32500,443.32500,5.00 MHz,-DUP,FM,WB7UPS,Tone,110.9 Hz,110.9 Hz,023,Both N,Off,8 8251 120.00 CO Larimer Wellington WB7UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
62,449.42500,444.42500,5.00 MHz,-DUP,FM,WC3W,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 18131 106.00 CO Clear Creek Grand Lake WC3W,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
63,145.47500,144.87500,600 kHz,-DUP,FM,WD0BQM,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 57 272.00 NE Scotts Bluff Scottsbluff WD0BQM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
64,445.10000,445.10000,,Simplex,FM,WD0BQM,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,31 11356 274.00 NE Scotts Bluff Mitchell WD0BQM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
65,145.49000,144.89000,600 kHz,-DUP,FM,WD0EKR,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 30 135.00 CO Fremont Canon City Fremont Peak WD0EKR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
66,447.75000,442.75000,5.00 MHz,-DUP,FM,WD0EKR,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 32 135.00 CO Fremont Canon City Fremont Peak WD0EKR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
67,145.26500,144.66500,600 kHz,-DUP,FM,WD0HAM,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 3740 246.00 CO Moffat Craig WD0HAM,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
68,448.15000,443.15000,5.00 MHz,-DUP,FM,WE0FUN,T Sql,141.3 Hz,141.3 Hz,023,Both N,Off,8 9765 23.00 CO Denver Denver Green Valley Ranch WE0FUN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
69,449.05000,444.05000,5.00 MHz,-DUP,FM,WG0N,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 95 55.00 CO Denver Idaho Springs Squaw Mountain WG0N,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
70,448.70000,443.70000,5.00 MHz,-DUP,FM,WQ8M,Tone,146.2 Hz,146.2 Hz,023,Both N,Off,8 274 11.00 CO Douglas Parker WQ8M,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
71,449.00000,444.00000,5.00 MHz,-DUP,FM,WR0AEN,T Sql,136.5 Hz,136.5 Hz,023,Both N,Off,8 8250 50.00 CO Clear Creek Idaho Springs Squaw Mountain WR0AEN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
72,449.15000,444.15000,5.00 MHz,-DUP,DV,WR0AEN,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,8 8207 11.00 CO Arapahoe Aurora WR0AEN,,,CQCQCQ,WR0AEN B,WR0AEN G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
73,449.32500,444.32500,5.00 MHz,-DUP,DV,WR0AEN,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,8 8210 90.00 CO Weld Greeley WR0AEN,,,CQCQCQ,WR0AEN B,WR0AEN G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
74,449.65000,444.65000,5.00 MHz,-DUP,DV,WR0AEN,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,8 8212 15.00 CO Denver Denver WR0AEN,,,CQCQCQ,WR0AEN B,WR0AEN G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
75,449.67500,444.67500,5.00 MHz,-DUP,DV,WR0AEN,Tone,136.5 Hz,136.5 Hz,023,Both N,Off,8 8213 15.00 CO Denver Denver WR0AEN,,,CQCQCQ,WR0AEN B,WR0AEN G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
76,447.70000,442.70000,5.00 MHz,-DUP,FM,WX7Y,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,49 272 539.00 UT Emery Castle Dale Horn Mountain WX7Y,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
77,448.57500,443.57500,5.00 MHz,-DUP,FM,WZ0N,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 9840 122.00 CO Park Hartsel WZ0N,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
78,449.92500,444.92500,5.00 MHz,-DUP,FM,WZ0N,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 3811 163.00 CO Chaffee Salida Methodist Mountain WZ0N,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
