Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
45,147.24000,147.84000,600 kHz,+DUP,FM,J0T Pueblo,Tone,103.5 Hz,103.5 Hz,023,Both N,Off,8 3747 156.96 CO Pueblo Pueblo KJ0T,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
46,145.35500,144.75500,600 kHz,-DUP,FM,JPX La Veta,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 168 234.92 CO Huerfano La Veta N0JPX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
47,145.29500,144.69500,600 kHz,-DUP,FM,JTB Sterling CO,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 238 185.89 CO Logan Sterling CO WA0JTB,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
48,146.71500,146.11500,600 kHz,-DUP,FM,JXN Denver,T Sql,123.0 Hz,123.0 Hz,023,Both N,Off,8 79 13.86 CO Denver Denver N0JXN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
49,147.19500,147.79500,600 kHz,+DUP,FM,LRA Loveland Namaqua Hill,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 179 88.13 CO Larimer Loveland Namaqua Hill W0LRA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
50,146.74500,146.14500,600 kHz,-DUP,FM,LSD Nathrop,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 184 147.34 CO Chaffee Nathrop W0LSD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
51,53.17000,52.67000,500 kHz,-DUP,FM,LXX Morrison Mt. Morrison,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 10514 23.71 CO Jefferson Morrison Mt. Morrison N6LXX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
52,147.39000,147.99000,600 kHz,+DUP,FM,MOG Colorado Springs,Tone,103.5 Hz,103.5 Hz,023,Both N,Off,8 48 87.35 CO El Paso Colorado Springs W0MOG,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
53,145.32500,144.72500,600 kHz,-DUP,FM,MRC Maysville,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 16739 172.47 CO Chaffee Maysville KD0MRC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
54,147.00000,146.40000,600 kHz,-DUP,FM,NEB Harrisburg,Tone,103.5 Hz,103.5 Hz,023,Both N,Off,31 58 231.45 NE Banner Harrisburg N0NEB,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
55,145.19000,144.59000,600 kHz,-DUP,FM,OBA Aurora,T Sql,71.9 Hz,71.9 Hz,023,Both N,Off,8 8741 16.56 CO Arapahoe Aurora N0OBA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
56,146.79000,146.19000,600 kHz,-DUP,FM,PHC Pueblo Baculite Mesa,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,8 193 143.56 CO Pueblo Pueblo Baculite Mesa W0PHC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
57,146.73000,146.13000,600 kHz,-DUP,FM,PHC Walsenburg N Rattlesnake But,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,8 247 209.63 CO Huerfano Walsenburg N Rattlesnake Butte W0PHC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
58,446.85000,441.85000,5.00 MHz,-DUP,DV,PRA Franktown,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 11473 34.33 CO Douglas Franktown K0PRA,,,CQCQCQ,K0PRA  B,K0PRA  G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
59,146.88000,146.28000,600 kHz,-DUP,FM,PUF Centennial Warren Mountain,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 80 19.71 CO Jefferson Centennial Warren Mountain N0PUF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
60,146.64000,146.04000,600 kHz,-DUP,FM,PUF Golden Centennial Cone,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 77 38.03 CO Jefferson Golden Centennial Cone N0PUF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
61,147.30000,147.90000,600 kHz,+DUP,FM,PYY Evergreen Squaw Mountain,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 84 46.40 CO Clear Creek Evergreen Squaw Mountain N0PYY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
62,147.36000,147.96000,600 kHz,+DUP,FM,QEY Fort Collins CSU Durward Hal,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 125 106.58 CO Larimer Fort Collins CSU Durward Hall W0QEY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
63,446.81250,441.81250,5.00 MHz,-DUP,DV,QEY Fort Collins CSU Durward Hal,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 8901 107.48 CO Larimer Fort Collins CSU Durward Hall W0QEY,,,CQCQCQ,W0QEY  B,W0QEY  G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
64,146.70000,146.10000,600 kHz,-DUP,FM,QMR Breckenridge,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 23 94.42 CO Summit Breckenridge WB0QMR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
65,145.28000,144.68000,600 kHz,-DUP,FM,SLW Pueblo,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 18707 154.39 CO Pueblo Pueblo WB0SLW,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
66,147.16500,147.76500,600 kHz,+DUP,FM,SNO Albin Peterson Hill,T Sql,114.8 Hz,114.8 Hz,023,Both N,Off,56 28 212.80 WY Laramie Albin Peterson Hill KC7SNO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
67,147.39000,147.99000,600 kHz,+DUP,FM,SNO Carbondale Four Mile Ridge,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 259 204.25 CO Garfield Carbondale Four Mile Ridge K0SNO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
68,146.77500,146.17500,600 kHz,-DUP,FM,SNO Cheyenne Denver Hill,T Sql,114.8 Hz,114.8 Hz,023,Both N,Off,56 27 167.91 WY Laramie Cheyenne Denver Hill KC7SNO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
69,147.10500,147.70500,600 kHz,+DUP,FM,SNO Cheyenne North Park,T Sql,91.5 Hz,91.5 Hz,023,Both N,Off,56 26 169.69 WY Laramie Cheyenne North Park KC7SNO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
70,146.82000,146.22000,600 kHz,-DUP,FM,SNO Laramie Beacon Hill,T Sql,114.8 Hz,114.8 Hz,023,Both N,Off,56 9 196.01 WY Albany Laramie Beacon Hill KC7SNO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
71,146.97000,146.37000,600 kHz,-DUP,FM,SRJ Colorado Springs Pikes Peak,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 44 86.76 CO El Paso Colorado Springs Pikes Peak KB0SRJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
72,147.21000,147.81000,600 kHz,+DUP,FM,SSP Lakewood Moffat Treatment Pl,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 9775 20.90 CO Jefferson Lakewood Moffat Treatment Plant KD0SSP,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
73,147.06000,147.66000,600 kHz,+DUP,FM,TUC Westcliffe,T Sql,77.0 Hz,77.0 Hz,023,Both N,Off,8 7189 170.75 CO Custer Westcliffe KB0TUC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
74,145.40000,144.80000,600 kHz,-DUP,FM,UDD Aurora Smoky Hill,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 5 18.01 CO Arapahoe Aurora Smoky Hill KB0UDD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
75,146.67000,146.07000,600 kHz,-DUP,FM,UDD Idaho Springs Squaw Mountain,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 78 46.85 CO Clear Creek Idaho Springs Squaw Mountain KB0UDD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
76,146.62500,146.02500,600 kHz,-DUP,FM,UPS Fort Collins Buckhorn Mounta,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 246 115.68 CO Larimer Fort Collins Buckhorn Mountain W0UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
77,145.11500,144.51500,600 kHz,-DUP,FM,UPS Fort Collins Horsetooth Moun,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 123 104.68 CO Larimer Fort Collins Horsetooth Mountain W0UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
78,146.85000,146.25000,600 kHz,-DUP,FM,UPS Greeley UNC,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 156 90.01 CO Weld Greeley UNC W0UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
79,53.03000,52.03000,1.00 MHz,-DUP,FM,UWR Laramie Pilot Hill,None,100.0 Hz,100.0 Hz,023,Both N,Off,56 4 192.98 WY Albany Laramie Pilot Hill K7UWR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
80,145.40000,144.80000,600 kHz,-DUP,FM,VJJ Akron,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 2 160.02 CO Washington Akron KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
81,145.31000,144.71000,600 kHz,-DUP,FM,VJJ Boulder Thorodin Mountain,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 72 50.53 CO Gilpin Boulder Thorodin Mountain KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
82,147.39000,147.99000,600 kHz,+DUP,FM,VJJ Breckenridge Bald Mountain,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 24 89.42 CO Summit Breckenridge Bald Mountain KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
83,145.13000,144.53000,600 kHz,-DUP,FM,VJJ Colorado Springs Cheyenne Mo,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 37 97.26 CO El Paso Colorado Springs Cheyenne Mountain KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
84,146.73000,146.13000,600 kHz,-DUP,FM,VJJ Fort Collins Buckhorn,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 18995 115.01 CO Larimer Fort Collins Buckhorn KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
85,146.85000,146.25000,600 kHz,-DUP,FM,VJJ Glenwood Springs Sunlight Pe,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 129 209.43 CO Garfield Glenwood Springs Sunlight Peak KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
86,145.44500,144.84500,600 kHz,-DUP,FM,VJJ Leadville Mosquito Pass,Tone,88.5 Hz,88.5 Hz,023,Both N,Off,8 172 112.44 CO Lake Leadville Mosquito Pass KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
87,147.34500,147.94500,600 kHz,+DUP,FM,VJJ Vail,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 241 129.05 CO Eagle Vail KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
88,145.16000,144.56000,600 kHz,-DUP,FM,VJJ Walden Peterson Ridge,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 244 167.26 CO Jackson Walden Peterson Ridge KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
89,147.28500,147.88500,600 kHz,+DUP,FM,VJJ Winter Park Winter Park,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 15582 75.61 CO Grand Winter Park Winter Park KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
90,147.12000,147.72000,600 kHz,+DUP,FM,VTL Gunnison,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 160 207.91 CO Gunnison Gunnison W0VTL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
91,53.03000,51.33000,,-DUP,FM,WDF Canon City Fremont Peak,T Sql,88.5 Hz,88.5 Hz,023,Both N,Off,8 29 132.60 CO Fremont Canon City Fremont Peak WB0WDF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
