Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
81,147.06000,147.66000,600 kHz,+DUP,FM,TUC Westcliffe,T Sql,77.0 Hz,77.0 Hz,023,Both N,Off,8 7189 98.00 CO Custer Westcliffe KB0TUC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
82,448.15000,443.15000,5.00 MHz,-DUP,FM,TUC Westcliffe,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 248 98.00 CO Custer Westcliffe KB0TUC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
83,448.50000,443.50000,5.00 MHz,-DUP,FM,UDD Aurora Smokey Hill,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 92 98.00 CO Denver Aurora Smokey Hill KB0UDD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
84,145.40000,144.80000,600 kHz,-DUP,FM,UDD Aurora Smoky Hill,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 5 85.00 CO Arapahoe Aurora Smoky Hill KB0UDD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
85,145.13000,144.53000,600 kHz,-DUP,FM,VJJ Colorado Springs Cheyenne Mo,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 37 12.00 CO El Paso Colorado Springs Cheyenne Mountain KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
86,446.88750,441.88750,5.00 MHz,-DUP,DV,VUW Colorado Springs Sun Hills S,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 18710 22.00 CO El Paso Colorado Springs Sun Hills Subdivision KE0VUW,,,CQCQCQ,KE0VUW B,KE0VUW G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
87,53.03000,51.33000,,-DUP,FM,WDF Canon City Fremont Peak,T Sql,88.5 Hz,88.5 Hz,023,Both N,Off,8 29 61.00 CO Fremont Canon City Fremont Peak WB0WDF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
88,449.00000,444.00000,5.00 MHz,-DUP,FM,WDF Canon City eightmile Mountai,T Sql,67.0 Hz,67.0 Hz,023,Both N,Off,8 33 59.00 CO Fremont Canon City eightmile Mountain WB0WDF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
89,145.41500,144.81500,600 kHz,-DUP,FM,WUC Woodland Park,Tone,179.9 Hz,179.9 Hz,023,Both N,Off,8 249 28.00 CO Teller Woodland Park KA0WUC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
90,447.67500,442.67500,5.00 MHz,-DUP,FM,WUC Woodland Park,T Sql,179.9 Hz,179.9 Hz,023,Both N,Off,8 8193 28.00 CO Teller Woodland Park KA0WUC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
91,449.02500,444.02500,5.00 MHz,-DUP,FM,WUC Woodland Park,Tone,141.3 Hz,141.3 Hz,023,Both N,Off,8 252 28.00 CO Teller Woodland Park KA0WUC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
92,447.47500,442.47500,5.00 MHz,-DUP,FM,X0G Colorado Springs,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 51 2.00 CO El Paso Colorado Springs NX0G,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
93,147.01500,147.61500,600 kHz,+DUP,FM,X0G Cripple Creek,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 65 35.00 CO Teller Cripple Creek NX0G,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
94,146.68500,146.08500,600 kHz,-DUP,FM,X0G Lake George Badger Mountain,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 169 66.00 CO Park Lake George Badger Mountain NX0G,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
95,146.82000,146.22000,600 kHz,-DUP,FM,X0G Woodland Park,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 250 28.00 CO Teller Woodland Park NX0G,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
96,448.65000,443.65000,5.00 MHz,-DUP,FM,X0G Woodland Park,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 251 28.00 CO Teller Woodland Park NX0G,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
97,147.07500,147.67500,600 kHz,+DUP,FM,XLF Palmer Lake Monument Hill,Tone,131.8 Hz,69.3 Hz,023,Both N,Off,8 8740 34.00 CO Douglas Palmer Lake Monument Hill N0XLF,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
98,448.57500,443.57500,5.00 MHz,-DUP,FM,Z0N Hartsel,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 9840 98.00 CO Park Hartsel WZ0N,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
99,448.40000,443.40000,5.00 MHz,-DUP,FM,ZUQ Aurora,Tone,94.8 Hz,94.8 Hz,023,Both N,Off,8 8202 98.00 CO Arapahoe Aurora N0ZUQ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
